possibly_sensitive,created_at,lang,text,tweet_id,type
False,2021-11-29T02:38:10.000Z,en,"Movies watched since last update:
Black Widow 
A Secret Love
Passing 
The Guernsey Literary and Potato Peel Pie Society 
Tangled 
Shang-Chi and the Legend of the Ten Rings 
Ghostbusters: Afterlife 
King Richard 
My brief thoughts: 
https://t.co/pmi162WNtD https://t.co/yQGRRolpEA",1465148046791135240,
False,2021-11-29T02:37:50.000Z,en,Other marvel fans probably thinking I’m stupid of something with the way I show up to every new movie wearing only black widow merch,1465147964192604166,
False,2021-11-29T02:37:42.000Z,en,black widow is dead,1465147931607007232,
False,2021-11-29T02:37:31.000Z,en,"@tim_tim626 @tonygoldmark @adlerj Yeah, but I honestly feel like the oft-maligned Hulk and Black Widow relationship in Age of Ultron moved me more than Maguire and Dunst did.

In fact, most of the stuff inbetween the superhero stuff of the Raimi movies felt like filler.",1465147883322175495,replied_to
False,2021-11-29T02:36:09.000Z,en,@SakuraEra1 BLACK WIDOW,1465147542803419140,replied_to
False,2021-11-29T02:35:16.000Z,en,Black Widow https://t.co/Uj40oWytIt #BlackWidow,1465147318471217160,
False,2021-11-29T02:35:09.000Z,en,"RT @FlawInMyKode: You don't have a story, little one. You're simply a footnote in mine.

·Not new to fandom or character. 
·MDNI (writer is…",1465147288163127296,retweeted
False,2021-11-29T02:34:18.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1465147076631621640,retweeted
False,2021-11-29T02:34:00.000Z,en,Avengers - Black Widow - The More You Ruv Someone: https://t.co/J0LHtRNaOs,1465147001553973248,
False,2021-11-29T02:33:53.000Z,in,"@Leucanthemummax Demi apa suka juga ca scarlett johansoon black widow? Natasah romanoff please chef kiss. Anyway, aku juga gtu loh wendy doang yg netep wkwk dari wendy, ngepoin bw, taylor swift, hosplay wkwkw.",1465146968359899144,replied_to
False,2021-11-29T02:33:18.000Z,en,Black widow te amo,1465146825044807691,
False,2021-11-29T02:33:18.000Z,en,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,1465146824897937413,retweeted
False,2021-11-29T02:32:22.000Z,en,vou ver black widow ba noite,1465146588930715650,
True,2021-11-29T02:32:10.000Z,en,RT @missveronikab: Lots of super hot Black Widow content on my Only Fans so you should join :) https://t.co/O6uy9Ehsrb,1465146536258506760,retweeted
True,2021-11-29T02:31:13.000Z,en,"RT @lure_lady: Attebtion❗️Crazy video❗️
Black Widow loves big Hulk’s cock💦

👉🏻 https://t.co/75lhHr541X

My video includes a lot of anal and…",1465146298873499648,retweeted
False,2021-11-29T02:29:53.000Z,en,"@JD0892 I have never seen the first Cap’n movie all the way through (tried 3 separate times), Black Widow was…uninspiring….FaWS I had to force myself to watch and now fell asleep to Hawkeye twice already…",1465145965308907523,replied_to
False,2021-11-29T02:28:27.000Z,en,"Against all odds, Hawkeye is entertaining through 2 episodes. I expected the show to be worse than Black Widow but it’s got something cooking so far and hasn’t really revealed anything",1465145604020002817,
False,2021-11-29T02:27:51.000Z,en,"@itsellajay @MickieJames @Boot2theface @REALLiSAMARiE @Blacky19821 Even in an alternate universe, You ain’t ready for The Black Widow to return to the impact zone. 😈🕸🕷😆",1465145451120836610,replied_to
False,2021-11-29T02:27:39.000Z,en,"RT @BROKENHAWKEYE: ~ 𝑪𝑳𝑰𝑵𝑻 𝑩𝑨𝑹𝑻𝑶𝑵 / 𝑯𝑨𝑾𝑲𝑬𝒀𝑬 

Marvel Alternative Universe, Comics Based, Former SHIELD Agent And Avenger, Master Marksman,…",1465145403045724162,retweeted
False,2021-11-29T02:27:24.000Z,en,"BLACK WIDOW 2001, ISSUE 1 https://t.co/hbzKAjMqnT",1465145339854217229,
False,2021-11-29T02:27:12.000Z,en,RT @aidanthereup: black widow when the rest of the avengers are flying https://t.co/m4ZNGAEijc,1465145288843272193,retweeted
False,2021-11-29T02:26:49.000Z,en,RT @miss_LulaMae: Chris Evans and Scarlett Johansson with little fans of captain America and the black widow https://t.co/zOX1jrZgYT,1465145193938788363,retweeted
True,2021-11-29T02:26:24.000Z,en,"RT @lure_lady: Attebtion❗️Crazy video❗️
Black Widow loves big Hulk’s cock💦

👉🏻 https://t.co/75lhHr541X

My video includes a lot of anal and…",1465145086451367948,retweeted
False,2021-11-29T02:26:24.000Z,en,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,1465145085184528387,retweeted
False,2021-11-29T02:25:58.000Z,en,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,1465144977860616194,retweeted
False,2021-11-29T02:24:50.000Z,in,@moviemenfes OTWWWWWWWWW NONTON kemarin malem aku nonton black widow soalnya,1465144690865422337,replied_to
False,2021-11-29T02:24:48.000Z,en,// black widow takes place before the events of infinity war! :) https://t.co/FXjrc009My,1465144683651387394,quoted
False,2021-11-29T02:24:11.000Z,en,|| can someone explain to me how tf yelena is supposed to be 27/28 in black widow and 32/33 in hawkeye??? https://t.co/jr4diczw0q,1465144531008081926,
False,2021-11-29T02:23:32.000Z,en,"@4RYEDIAZ cruella
cong vs. godzilla
after series
black widow",1465144366670909445,replied_to
False,2021-11-29T02:21:39.000Z,en,oh shit i recognize this bitch from black widow,1465143892722999313,replied_to
False,2021-11-29T02:21:16.000Z,en,"RT @vexwerewolf: RIP Black Widow, died at Ladydeath Cliff from Being Written By A Dude Syndrome",1465143794534424580,retweeted
False,2021-11-29T02:21:09.000Z,en,RT @miss_LulaMae: Chris Evans and Scarlett Johansson with little fans of captain America and the black widow https://t.co/zOX1jrZgYT,1465143766101094403,retweeted
True,2021-11-29T02:21:04.000Z,en,RT @harIeyverse: the little girl after black widow blow up the building https://t.co/WAbUcK2Exf,1465143745024704512,retweeted
False,2021-11-29T02:20:37.000Z,en,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,1465143632814608389,retweeted
False,2021-11-29T02:20:21.000Z,en,RT @miss_LulaMae: Chris Evans and Scarlett Johansson with little fans of captain America and the black widow https://t.co/zOX1jrZgYT,1465143564141137920,retweeted
False,2021-11-29T02:19:56.000Z,en,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,1465143461703606276,retweeted
False,2021-11-29T02:19:32.000Z,en,Watching Black Widow finally because....why the hell not. Somehow it feels cathartic.,1465143358473453571,
False,2021-11-29T02:19:16.000Z,es,"Black Widow (2021)

Siento que no le dieron el valor que se merecía a esta película. Scarlett estuvo INMENSA y nos presentaron a un personajon que se viene y es Yelenna. Estoy LISTA. Tuve sentimientos encontrados por Black Widow mal ❤️😭❤️😭❤️😭 https://t.co/lGXPLXUaVc",1465143290521481216,replied_to
False,2021-11-29T02:18:59.000Z,en,RT @That_Toon: Black Widow 😈 https://t.co/UkgDAmVYnC,1465143220355088384,retweeted
False,2021-11-29T02:18:15.000Z,en,"RT @leaderyeons: 211128 everline offline #Sangyeon #상연

Q. (to sangyeon) if the boyz were marvel heroes

iron man: sangyeon
captain america…",1465143036233408513,retweeted
False,2021-11-29T02:18:05.000Z,es,"No había tenido la oportunidad de ver Black Widow, hasta hoy. 🥺",1465142993741045782,
True,2021-11-29T02:17:54.000Z,en,"RT @lure_lady: Attebtion❗️Crazy video❗️
Black Widow loves big Hulk’s cock💦

👉🏻 https://t.co/75lhHr541X

My video includes a lot of anal and…",1465142948782350336,retweeted
False,2021-11-29T02:16:58.000Z,en,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,1465142711996932096,retweeted
True,2021-11-29T02:16:43.000Z,en,"RT @lure_lady: Attebtion❗️Crazy video❗️
Black Widow loves big Hulk’s cock💦

👉🏻 https://t.co/75lhHr541X

My video includes a lot of anal and…",1465142649908826113,retweeted
False,2021-11-29T02:15:10.000Z,en,"RT @xkalty_: Do you love Tifa?💖😱

Made new post with TIFA’s B👀Bies on my #OnlyFans here:🤤
https://t.co/bEEPAIHT8R
https://t.co/bEEPAIHT8R
h…",1465142258294931461,retweeted
False,2021-11-29T02:14:55.000Z,en,"2021 mcu movies personal opinions rn

1. Shang-Chi 10/10, self explanatory, sick ass fights, great story and amazing cgi

2. Black Widow 7/10, great close quarter fights, cgi looked pretty bad towards the end, good outfits and taskmaster was handled ok
(cont)",1465142197716766728,
False,2021-11-29T02:14:47.000Z,en,"RT @xkalty_: 🔥BLACK FRIDAY SALE🔥

Last Chance to get BLACK WIDOW N🔞DE Set for FREE!
https://t.co/WlmRlthSCD
On ELITE or GOD F8CKER Tier!🤤…",1465142165340778496,retweeted
False,2021-11-29T02:14:41.000Z,en,Finished reading @79SemiFinalist Black Widow Vo1.  So far it a really good story and very different take for Natasha . I love it,1465142139197833222,
False,2021-11-29T02:14:20.000Z,en,"Finally got around to watching black widow, I’m sad now",1465142049586528265,
False,2021-11-29T02:14:13.000Z,en,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,1465142022184968194,retweeted
False,2021-11-29T02:13:33.000Z,en,"@NOTSpawnOfVenom Captain America
Iron Man
Thor
Hulk
Black Widow
Hawkeye
Ant-Man
Wasp
Black Panther
Doctor Strange
and The Maximoff Twins",1465141853456642051,replied_to
False,2021-11-29T02:12:56.000Z,es,Si esta bien peorcita la película de Black Widow... https://t.co/eYS8zpEowO,1465141697973784578,
False,2021-11-29T02:12:41.000Z,en,https://t.co/97L2oSlujk Widow&amp;avatar=6 https://t.co/nZix1b644s,1465141633796562947,
False,2021-11-29T02:11:34.000Z,en,"RT @whatsupscarlett: Disney really put BIG Black Widow poster at their studio building in disneyland, as they should 😌 https://t.co/xnGnxs5…",1465141354342887430,retweeted
False,2021-11-29T02:11:32.000Z,en,black widow is for the ugly ones actually. and cw didn’t divide the fandom lmao https://t.co/3gDEDNTEMT,1465141347258494982,quoted
False,2021-11-29T02:11:17.000Z,en,RT @atomicromanoff: scarlett johansson not coming back as black widow but to produce a top secret marvel project https://t.co/jfW6CvrAFu,1465141280967639045,retweeted
False,2021-11-29T02:10:46.000Z,en,"RT @theaginggeek: Black Widow, Winter Soldier and Magik by @OttoSchmidt72 
#BlackWidow #WinterSoldier #Magik https://t.co/QDuwAHlr0w",1465141152844181504,retweeted
False,2021-11-29T02:10:38.000Z,en,"RT @vexwerewolf: RIP Black Widow, died at Ladydeath Cliff from Being Written By A Dude Syndrome",1465141118069321733,retweeted
False,2021-11-29T02:09:49.000Z,en,@glassbottommeg @GameDesignDan Actually Black Widow just did it and it felt like such a great throwback!,1465140913534128132,replied_to
False,2021-11-29T02:09:37.000Z,en,RT @natashasmygem: black widow and shang-chi added to the iconic marvel introduction scene so true https://t.co/Nnc64QDhf3,1465140863605121030,retweeted
False,2021-11-29T02:09:33.000Z,en,RT @marvelbelova: scarlett johansson will forever be the one and only black widow https://t.co/JMArIORAXU,1465140846857236487,retweeted
False,2021-11-29T02:09:32.000Z,en,"@ErikWdV It always turns out this way 🙄 The gotcha video is unremarkable, the supposed danger is the mere existence of bikes 🤦‍♂️
It becomes so irrational, like a fear of spiders, no amount of house spiders are harmless will assuage the fear that this spider is really a Black Widow  😑",1465140840653803522,replied_to
False,2021-11-29T02:09:16.000Z,en,"RT @AmiyrahMartin: A little Black Widow action in that downstairs office, maybe? #bdmwatchparty #hawkeye https://t.co/r0wsgqzgfj",1465140776212566023,retweeted
False,2021-11-29T02:08:23.000Z,en,"A little Black Widow action in that downstairs office, maybe? #bdmwatchparty #hawkeye https://t.co/r0wsgqzgfj https://t.co/SCmg1qDYT3",1465140554388414469,quoted
False,2021-11-29T02:08:21.000Z,en,black widow https://t.co/yd0L7tv5a3,1465140544464588807,quoted
False,2021-11-29T02:07:28.000Z,en,"I am exactly one (1) bad thing happening away from changing my hair color to Black Widow approximately Endgame style. Dark red roots, platinum blonde ends. Photos for reference. https://t.co/sB4LNBNfdo",1465140322598535171,
False,2021-11-29T02:07:07.000Z,en,Hammer Black Widow Hybrid 15lbs NIB &amp; Undrilled 1st Quality Overseas Release!!!! https://t.co/UQ0apn4tBz eBay https://t.co/E62gP4OFUw,1465140234048311299,
False,2021-11-29T02:06:21.000Z,en,"captain america
black widow https://t.co/lynZLTicCr",1465140042863497218,quoted
False,2021-11-29T02:06:03.000Z,en,"Natasha should never have been killed off, we should've gotten a Black Widow trilogy instead",1465139966372200449,
False,2021-11-29T02:05:55.000Z,en,"RT @FlawInMyKode: You don't have a story, little one. You're simply a footnote in mine.

·Not new to fandom or character. 
·MDNI (writer is…",1465139932226330626,retweeted
False,2021-11-29T02:05:10.000Z,en,RT @harIeyverse: the little girl after black widow blow up the building https://t.co/WAbUcK2Exf,1465139742689873931,retweeted
False,2021-11-29T02:05:10.000Z,en,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,1465139742568292361,retweeted
False,2021-11-29T02:04:40.000Z,en,"RT @xkalty_: Black Widow - the most S❌XY Spy ever🤤 

More pics of this set you can get here...🔥🔥🔥
https://t.co/bEEPAIHT8R
https://t.co/bEEP…",1465139616638373888,retweeted
False,2021-11-29T02:04:26.000Z,en,RT @TSPIC12: Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,1465139560652984320,retweeted
False,2021-11-29T02:04:23.000Z,en,"RT @FlawInMyKode: You don't have a story, little one. You're simply a footnote in mine.

·Not new to fandom or character. 
·MDNI (writer is…",1465139546471948289,retweeted
False,2021-11-29T02:04:07.000Z,en,Now seems like a great time for a movie 🤗 Black widow lez doo dis 😤,1465139477714808840,
False,2021-11-29T02:03:58.000Z,es,"RT @widxwsc: spoiler #Hawkeye
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
-
las menciones de black widow en el musical, la nena vestida de natasha, lila…",1465139440880214019,retweeted
False,2021-11-29T02:03:40.000Z,en,Why they make Black Widow wear sneaker heels wtf,1465139365135405059,
False,2021-11-29T02:02:22.000Z,en,RT @blaqkwidows: black widow supremacy ⴵ https://t.co/pvAzpyO8HF,1465139040362053634,retweeted
False,2021-11-29T02:02:17.000Z,en,Up now. Movie #14: BLACK WIDOW https://t.co/xnlwfuoJMP,1465139016655949824,replied_to
False,2021-11-29T02:01:59.000Z,en,"Starts with guava, finishes with passion fruit late. Definitely bright. Not as good as their Black Widow. Fitting for #ThanksgivukkahWeekend in #TheseUnprecedentedTimes - Drinking a Brighter Times by @sincider @ Untappd at Home  — https://t.co/17eY3PJPr1",1465138943129792513,
False,2021-11-29T02:01:52.000Z,en,"@PJOiceman @In_A_Nutcase I can totally see that, amber looks like a black widow esk type of assassin where she is fit and attractive but behind that beauty she has a very deadly proficiency in assassination and being a hit woman",1465138911617994755,replied_to
False,2021-11-29T02:01:07.000Z,pt,sera que a audição da alycia pra black widow foi pra que papel acho que ela ficaria legal como a antonia filha do dreykov,1465138723432062976,
False,2021-11-29T02:00:48.000Z,in,"Waktu itu aku ngepoin Princess Leonor... Princess dari Spanyol, terus berubah ngepoin Scarlett Johansson gara-gara black widow, sekarang berubah lagi jadi ngepoin StarBe, memang anaknya gampang bosanan kayaknya 😣 
Cuma Wendy doang yang menetap, ngga bikin aku berubah haluan 🥲👍🏻",1465138644046553088,
False,2021-11-29T02:00:37.000Z,en,Just got done watching Black Widow and I have to wonder what episode of Hawkeye Yelena is going to show up in 😂,1465138597942775809,
