lang,tweet_id,created_at,text,possibly_sensitive,type
en,1466151221459361792,2021-11-26 21:04:25+00:00,"Dutch Catholic bishops cancel Christmas Midnight Masses due to COVID-19 pandemicThe dome of the Cathedral of St. Bavo in Haarlem, the Netherlands. / Frank de ruyter via Wikimedia (CC BY-SA 3.0 NL).  #CatholicChurch #CatholicNews #Christmas2021

https://t.co/Z2a3wJ6CVl",False,
en,1466151220125470724,2021-11-26 21:04:25+00:00,"It is similar to speeders on the highway. “Don’t tell me how to drive! I am free to drive any way I want to”. Yeah, YOU put US in danger because you can’t put aside your fear and do what’s best for everyone as a WHOLE. E Pluribus Unum - Out of many, One. #covid #antivaxers  🇺🇸 https://t.co/fnHbF8PQZY",False,quoted
en,1466151219005726720,2021-11-26 21:04:25+00:00,"@K_Schallhorn @NickBSchroer Over 15,000 Missourians have died from Covid. Lawmakers can politicize a virus and put people at risk or listen to science and consider the health and safety of others. We should go w keeping people safe and healthy. ⬇️

https://t.co/nukC6uLoEl",True,quoted
nl,1466151218720370691,2021-11-26 21:04:24+00:00,"@rodweb1 LOL  oopsie
https://t.co/P4CRWIUtg3",False,replied_to
en,1466151218556854275,2021-11-26 21:04:24+00:00,"Last night my 7-player, 13th-level party completed a 9-level megadungeon in the Feywild. This dungeon was literally the result of a COVID fever-dream, and we've been delving it for months. I'm so proud of everyone and happy to be moving onto new, wild, Tier 3 adventures. #DnD",False,
en,1466151218263126019,2021-11-26 21:04:24+00:00,"@ExogenesisHH @tabbysstar A lot of people today start off with stating “I’m not an antivaxxer, but…” 

I just straight out say it, I’m anti-covid vaxxer, these aren’t vaccines, immunisations at all. Fuck these mandates”",False,replied_to
fr,1466151217424441352,2021-11-26 21:04:24+00:00,"😱 OK! C'EST UN PEU TARD POUR PRÉVENIR LES GENS; MOI-MÊME, J'AI FAIT MON SPORT ET COMPREND POURQUOI J ÉTAIS ESSOUFFLÉE, OR, QU HABITUELLEMENT, JE NE LE SUIS JAMAIS...! 😧https://t.co/16rGjYdyEj",False,
en,1466151217139273733,2021-11-26 21:04:24+00:00,@TimonColegrove This is what must be in the news now! Not Covid!!,False,replied_to
en,1466151215818059789,2021-11-26 21:04:24+00:00,@NadiaJuliettee q el covid es old news y no one cares,False,replied_to
fr,1466151214840696840,2021-11-26 21:04:24+00:00,"@EmmanuelMacron @olivierveran peuvent utiliser toutes les formes tyranniques pour imposer leurs injections expérimentales, les gens vaccinés covid savent l'horreur qu'ils vivent aujourd'hui et témoignent! https://t.co/30aEqiZd9U",False,quoted
en,1466151214375186436,2021-11-26 21:04:23+00:00,"LeBron James Enters NBA COVID Protocols, Could Miss Several Games https://t.co/bou2H6cccG BOO, HOO! My Crocodile Tears Runneth Over for For U!!! You have a Platform And People Listen! Think Twice about WHAT You SAY! EGGHEAD THINKER!🥚🤡💯",True,
pt,1466151213582409734,2021-11-26 21:04:23+00:00,Tinha um cara q foi fazer teste de COVID cmg e o fdp voltou de Uruguai assim doente,False,
en,1466151211090989061,2021-11-26 21:04:23+00:00,I am working on an article about side effects of the Covid vaccine. I would really like to speak to those of you who have experienced side effects. Nothing too in depth just 20 questions. You can reply here or email me texashchrist@yahoo.com,False,
en,1466151210612756481,2021-11-26 21:04:23+00:00,continue hand washing? So stupid I can’t believe. Covid is spread through the air and this is why the US has mass deaths because the CDC sucks https://t.co/nkodjv65lU,False,quoted
en,1466151210080256002,2021-11-26 21:04:22+00:00,"@MarshaBlackburn what about all those who died of covid who didn't have to just because you wouldn't support measures to protect them?! If you were really pro Life, you would protect the living!",False,replied_to
en,1466151209606262790,2021-11-26 21:04:22+00:00,@Joseemi57022035 @6sigmajoe @SunnySkyes53 @AnnCoulter Our hospitals are tracking at over 75% of Covid patients icu stays are unvaxxed. Although some vaxxed do die they are at a ridiculously lower percentage than unvaxxed. The HC cost alone is why there is a such a push to be vaxxed.,False,replied_to
pt,1466151208066838528,2021-11-26 21:04:22+00:00,Público da Exposul RaízES poderá se vacinar contra a Covid-19 https://t.co/OO5Q2vLiiB,False,
en,1466151207899176967,2021-11-26 21:04:22+00:00,@darrengrimes_ @Michael7215 Secure your freedom? No that's not why we had the jab as you can still get Covid but the jab may stop you getting a bad case if Covid.,False,replied_to
en,1466151207437844481,2021-11-26 21:04:22+00:00,New and updated COVID-19 guidance is regularly added to HPSC website. Read the latest newly added guidance and guidance updates here https://t.co/lHEHjjlLlc https://t.co/oyApyv8WEW,False,
en,1466151206103957509,2021-11-26 21:04:21+00:00,"@StephhWurry @osowxvyy @AfcSeun I’m not saying it’s impossible for it to be the vaccine, but actual covid is a lot more likely to cause it than the vaccine, as are other thing that existed before covid. The benefits of the vaccines still outweighs the risks compared to actually getting covid.",False,replied_to
es,1466151203469942784,2021-11-26 21:04:21+00:00,"✅ Que el Día Sin IVA también sea el Día Sin COVID-19 💪🏻😷

Compremos de forma segura este 03 de diciembre, cumpliendo con todos los protocolos de bioseguridad.

¡No corramos riesgos! Cuidarnos depende de todos 💪🏻😁

#GobiernoConAutoridad https://t.co/RAmAQeTz85",False,
es,1466151203046187011,2021-11-26 21:04:21+00:00,"@vissaeusmorenae por cierto tengo una amiga que tiene covid19 y tuvo que viajar de urgencia a EUA se tomo doble dosis de paracetamol y se hizo la prueba covid y salió negativa!!
Y se fue!! 
Como dije antes la realidad supera la fantasía! 
Por cierto ya vieron Inmune? https://t.co/QyenIDugL9",False,replied_to
en,1466151202706624520,2021-11-26 21:04:21+00:00,"@loft305 @greg_price11 You think the right to an abortion was buried into an anti-slavery amendment? 

This Covid vaccine does not prevent the spread of anything. It only keeps you out of the hospital and morgue, and that’s not even guaranteed.",False,replied_to
de,1466151200366149636,2021-11-26 21:04:20+00:00,"@Norbert10898825 @volkspartei Für fragen zu Covid brauche ich keinen Orf, aber danke. Das Schema wird wie immer ablaufen. 
Die heilige Impfung. 
Vermutlich Nowotny oder Gartlehner als Wissenschaft™️. 
ich habe mir gerade online
das angeschaut. Entspannt,unaufgeregt..
https://t.co/W3HXdOOTgh",False,quoted
en,1466151200127008769,2021-11-26 21:04:20+00:00,@michael22300807 @TimRunsHisMouth @RandyFix3 Lol the old “but COVID” argument has runneth dry,False,replied_to
es,1466151198977892356,2021-11-26 21:04:20+00:00,@cami2803 A mi me discriminan porque sufro mucho de rinitis y alergia Jajaj y siempre me toca decir no es covid pero porque se que es mi rinitis y mi alergia,False,replied_to
en,1466151198486978560,2021-11-26 21:04:20+00:00,@LakersNation Isn't positive for COVID bad or good???,False,replied_to
en,1466151198273294339,2021-11-26 21:04:20+00:00,"https://t.co/xvxAd9qXBj
Sophomore season was short due to covid and a broken ankle(he finished the year on it, talk about toughness and not wanting to let his teammates down).  Was able to still lead the team to a win. 540 yds passing 3 TD, 632 yds rushing 3 TD,",False,replied_to
en,1466151198260613123,2021-11-26 21:04:20+00:00,"@rpeterson2317 @DiamondHandDann @ChrisBierman14 @jimcramer They were doing pretty good 1 month ago.  If you had said 4 months ago, I would be more likely to agree.  https://t.co/Vo51rs5PKW https://t.co/NAWNp7uV5Z",False,replied_to
en,1466151197535047684,2021-11-26 21:04:19+00:00,This is how COVID-22 will start. Everything here is an abomination to hygiene and cooking https://t.co/9puzvbPgKR,False,quoted
en,1466151195488272395,2021-11-26 21:04:19+00:00,"I'm as dirty and as fkn ""public"" as it gets.

I STILL haven't gotten #COVID.  In two fzckin years.

It's afraid of me, and you're afraid of it.
😁",False,
en,1466151195375026182,2021-11-26 21:04:19+00:00,@SkySportsPL All these covid jabs causing heart attacks .....,False,replied_to
en,1466151194871672844,2021-11-26 21:04:19+00:00,"@accessjames @AlfredGliddon JOHNSON is already DOOMED... It's now a matter of who replaces his GOVERNMENT... A ""clean skin"" CONSERVATIVE who has been gifted a few easy wins or an EMERGENCY GOVERNMENT of some sort to deal with COVID and consolidate BREXIT.",False,replied_to
es,1466151194573869068,2021-11-26 21:04:19+00:00,@ElenaDF75 @InfMicPrevHUVR @HospitalUVRocio @ivmaroto_nacho @3Preventivistas @AnaEndocrino @alfonsosotoendo @VenegasEva Yo esta mañana 3 dosis COVID brazo derecho y gripe en el izquierdo … 😱,False,replied_to
en,1466151194565427200,2021-11-26 21:04:19+00:00,"@mcspocky @Dobieblue Although higher transmissibility than #Delta , early reports of mild #OmicronVarient symptoms, so wondering if more of a highly communicable nuisance strain that turns pandemic into an endemic

https://t.co/0LapdGhi5T",False,replied_to
en,1466151194351452162,2021-11-26 21:04:19+00:00,Biden admin made a terrible choice of giving such a huge responsibility to Gayle Smith! In the global COVID-19 WHO's Tedros Adhanom &amp; Mrs. Smith with their TPLF background did not help in the pandemic! AFRICA WAS LEFT OUT! @_AfricanUnion @SouthAfricaGov #UnityForEthiopia #NoMore,False,
it,1466151193844068353,2021-11-26 21:04:19+00:00,"""Er Covid è stata na mazzata, signò"", also sprach Phede.
#chilhavisto",False,
en,1466151193810452486,2021-11-26 21:04:19+00:00,@PolitcalSnake @HawkRapids @ivandcc @POTUS So is Biden responsible for the supply chain disruption due to covid that is causing inflation?,False,replied_to
en,1466151191897948166,2021-11-26 21:04:18+00:00,"Mask mandates saved lives and prevented COVID-19 infections in Missouri’s biggest cities, an analysis by the state Dept of Health and Senior Services shows.

But the analysis, conducted at the request of Gov. Mike Parson’s office, was never made public https://t.co/3JFZBbLzeG",False,
es,1466151191109324804,2021-11-26 21:04:18+00:00,"Cumbre Mundial, sobre Covid en Roma denuncia por @martinplmanya https://t.co/VWQ2s2waPJ",False,
en,1466151190001963012,2021-11-26 21:04:18+00:00,Video: Senior Cardiologist Warns Study Linking COVID Vaccines To Massive Increase In Heart Attacks Is Being Totally Ignored - https://t.co/4re6Adlmol,False,
en,1466151189892927489,2021-11-26 21:04:18+00:00,Daily Covid Deaths per 1K Population by County For AK   2021-11-29:  Covid Insights From Our Analytics Team and USAFacts #datavisualization #datascience #analytics #health #data #covid19 #publichealth #covid #omicron #globalhealth https://t.co/w3Db8MEp0W,False,
eu,1466151189003874309,2021-11-26 21:04:17+00:00,@ArnaldoOtegi giza eskubidek pelau iteizue o? Covid pasaporten kontra eta restrikzion kontra eztezue ezer inbehar ala? Interesatzeizuen tematako bakarrik… LOTSAGARRI! Danak iguala zate,False,
nl,1466151188169175040,2021-11-26 21:04:17+00:00,@Gerverwoert @MartinJoseph83 @dannybrugman @Debuurvrouwzegt En op zo’n manier is bijna elke discussie over covid onmogelijk. Succes met je onderbuik,False,replied_to
en,1466151187237986312,2021-11-26 21:04:17+00:00,"@EIonsAnimeArc @spaceflightpro @FFairing @jeff_foust I don't know what made up ""metrics"" you're looking at, but you are completely ass-backwards.

Climate, COVID, infrastructure, social policy, international relations, military, space, Biden's doing better at literally everything.",False,replied_to
en,1466151185979744263,2021-11-26 21:04:17+00:00,@nascarnate48 @RealCandaceO That may be true but these sick people plan for the future. Just like covid was planned since 2007. I could see them slowly introducing us to QR codes to get us ready for this plandemic and we wouldn't even see it coming. The movie demolition man is being a reality.,False,replied_to
en,1466151183802781699,2021-11-26 21:04:16+00:00,"People Wake Up

2019 Nov and Dec
COVID-19 broke out from Wuhan Lab China
USA shut down in March 
2020 interruptions into election fraud

2021 Nov and Dec 
Omicron broke out from South Africa 
USA to shut down in March again 
2022 interruptions into election fraud happen again",False,
und,1466151181743538186,2021-11-26 21:04:16+00:00,"#SIVERDEM #vaccination @veroniquegenest
#Passanitaire #COVID19France #COVID 
@CorinneReverbel @CNEWS @afpfr @france_soir
#manifs4decembre @LCI @TF1 #Covid_19 #NonAuVaccinObligatoire #HDPros @DIVIZIO1
@MartinBlachier https://t.co/YxkgpXnzX9",False,quoted
en,1466151181743448071,2021-11-26 21:04:16+00:00,some of these places will have you unnecessarily testing for Covid because the taste buds are NOT activating https://t.co/gMnsTnB366,False,quoted
en,1466151178568450053,2021-11-26 21:04:15+00:00,@TeaPainUSA Now they are rooting for deaths due to covid.  It is all so sad,False,replied_to
es,1466151177796554754,2021-11-26 21:04:15+00:00,Se espera que anuncie sus planes como parte de una estrategia reforzada contra el COVID-19 en invierno https://t.co/A6fPmo32Bw,False,
fr,1466151177540849670,2021-11-26 21:04:15+00:00,"@raphengorb @ActuFoot_ L'année dernière c'est juste le manque d'efficacité sinon on a été très bon face à Paris, mais une chose est sûre je vois mal mon équipe perdre mercredi contre le Barça ! A la rigueur un nul sera synonyme de victoire pour eux car le COVID nous fatigue aussi actuellement",False,replied_to
pt,1466151177133907979,2021-11-26 21:04:15+00:00,Entretanto veio-se a ver e o Peyroteo já apanhou covid mais de 1000x https://t.co/1l2WCa3aiB,False,quoted
en,1466151176832008196,2021-11-26 21:04:14+00:00,"Oh God, what's happened to Kevin McCloud? He's gone covid crazy
Please, someone stage an intervention.",False,
