lang,tweet_id,possibly_sensitive,created_at,text,type
en,1466155150834290696,False,2021-11-28 21:20:02+00:00,"In March 2020, as New York entered lockdown and COVID-19 patients overwhelmed area hospitals, Lea Theodore, PhD, @au_psychology professor and director of the Derner school psychology program, received an email out of the blue. #InTheNews https://t.co/YfgtDrZO77 https://t.co/82ZxMb8zA4",
und,1466155150779760643,False,2021-11-28 21:20:02+00:00,https://t.co/fwpOeQ9i7D,
en,1466155150570102790,False,2021-11-28 21:20:02+00:00,"💥This man deserves a medal 🏅 

💥A federal Judge has ordered a nationwide injunction barring employers from requiring healthcare workers to be J a b b e d. 
Biden Admin does not have the authority to bypass Congress!

💥Link:
https://t.co/kVXatCEr8n",
en,1466155150234505218,False,2021-11-28 21:20:02+00:00,"Severe Covid infection doubles chances of dying in following year, study finds || Via Guardian https://t.co/RzfdM4E0F1",
en,1466155149991165953,False,2021-11-28 21:20:02+00:00,"@yawkubyones0321 @lorienhills @roseyx8 @RidleyDM @sjvanterpool @rak3re @marksvend Sure, those people get the most benefit. But everyone benefits at this point. I don't think that will be forever. It very well might be a fourth booster in young men once covid is endemic, is a wash between risks. It's just not right now. You do you. Math will do math.",replied_to
es,1466155149886431233,False,2021-11-28 21:20:02+00:00,"Las autoridades del IHSS reanudarán la inmunización contra el covid-19 una vez que AstraZeneca les entregue un nuevo lote de vacunas. 🔽
 https://t.co/2lTanXrLsl",
en,1466155149764665345,False,2021-11-28 21:20:02+00:00,"""The environmental change associated with the COVID-19 pandemic is significantly and negatively affecting infant and child development."" https://t.co/uBijKjZkyX",
en,1466155148670119946,False,2021-11-28 21:20:01+00:00,@LurieRyan @ArmandoSalguero Probably not. They had an anti vax personality  who died already from Covid and no longer is employed obviously. Maybe that’s why they decided to mandate it.,replied_to
en,1466155148619747342,False,2021-11-28 21:20:01+00:00,"@Prohect @BuzzPatterson 1. there was a clip from fauci
2. the clip was titled to imply fauchi is saying illegals dont carry covid
3. #2 is 100% bulshit.
4. all fauchi said in that clip was we dont have the means to test them but we *can* kick them out.

end of discussion.",replied_to
en,1466155148380626949,False,2021-11-28 21:20:01+00:00,"""This is not a surprise...We knew that omicron was going to be here."" San Francisco Director of Public Health Dr. Grant Colfax addresses the detection of the COVID-19 omicron variant in a city resident. https://t.co/SRufPk3ZbL https://t.co/lxQoVUnFVM",
en,1466155148342964229,False,2021-11-28 21:20:01+00:00,"@FoxNews COVID Cases, Deaths Notably Worse In Red States Than Blue States: Report

Obvious example, 54,000 people who have died since late June, in the latest wave of COVID-19, nearly 1 in 5 has died in Fl., where GOP Gov.  DeSantis battles against wearing masks. 
https://t.co/coKXkeQarp",replied_to
en,1466155147688566799,False,2021-11-28 21:20:01+00:00,"@C_will91 @chopcheeese @Lj_Foster People still get sick w the vaccine, my father, uncle, aunt and grandma got sick bec of Covid. :/",replied_to
de,1466155146853949440,False,2021-11-28 21:20:01+00:00,@ValentinThoss Unter den SARI-Fällen auf Intensiv ist der COVID-Anteil aber wieder enttäuschend hoch: https://t.co/GqzcbSqlCP,replied_to
en,1466155146681802752,False,2021-11-28 21:20:01+00:00,@KingJames I bet LeBron bought himself a dozen at home Covid tests and is testing negative. Which is common for the first 4 days of infection. https://t.co/PfewQUTLWb,quoted
en,1466155145809457154,False,2021-11-28 21:20:01+00:00,"@DrEricDing @josh_wingrove @thekeenanwire The WHO's advice was just as good at the start of the pandemic as well - don't stop flights, it's not airborne, masks aren't needed... Australia only stayed covid zero for so long due closing its border early.",replied_to
en,1466155145574731781,False,2021-11-28 21:20:01+00:00,"We are going the extra mile to ensure that everyone, including those living with #HIV, have support, information and access to #COVID19 vaccines.  
https://t.co/euqy1VS724 
#WorldAIDSDay  
#WAD2021",
en,1466155145113178115,False,2021-11-28 21:20:01+00:00,"@ChuckGrassley 4 YEARS of TRUMP, 

REPUBLICANS gave themselves a $2.3 Trillion Tax Cut &amp; 

REPUBLICANS created:
The Largest US Deficit in American History, 

REPUBLICANS denied Covid-19 even existed.

REPUBLICANS played Politics wherever possible, which contributed to 751,000+ American Deaths!",replied_to
en,1466155144819658753,False,2021-11-28 21:20:01+00:00,don’t rly understand when ppl go “oh i feel symptoms of covid but i dont feel like getting tested” or “it’s probably nothing so i’ll still attend _____” like HELLO? don’t u know ur putting people at risk???? ya allah,
pt,1466155144429686796,False,2021-11-28 21:20:00+00:00,"Bebi demais, beijei muito, quase apanhei e fiquei careca no pimentas, apaixonei e tomei no cu, fiz muitos cursos, trabalhei muito, peguei covid 2x, conheci MUITA gente, fiz muitas amizades importantes, chorei muito, conheci o amor da minha vidinha, e sigo bebendo demais. https://t.co/Oy036YhiRn",quoted
en,1466155143854964740,False,2021-11-28 21:20:00+00:00,The head of Visa says he believes the pandemic caused a permanent shift of how consumers choose to pay for goods and services away from cash and into payments https://t.co/Vtdx4NHaa8,
en,1466155143787958275,False,2021-11-28 21:20:00+00:00,@sirathbone @666Oldcodger Of course we know the risk is there. Question is. What’s higher risk? Getting heart inflammation from Covid or from the vax? If the risk is lower from the vax than from getting Covid then the answer is easy,replied_to
pt,1466155142999416833,False,2021-11-28 21:20:00+00:00,"porra, mais uma onda de covid não pelo amor de deus FODA-SE CRLH",
en,1466155142219280391,False,2021-11-28 21:20:00+00:00,Wrap it up Covid I miss movie theater popcorn,
es,1466155142193897474,False,2021-11-28 21:20:00+00:00,Reduce el riesgo de infección del (Covid-19) con las siguientes medidas al ir en un vehículo particular o asignado https://t.co/bJ73UncjxO @PCivil_Ve @Soykarinacarpio @direc_pcaragua #SoloQueremosSalvarVidas #LlegóDiciembre,
en,1466155141778878478,False,2021-11-28 21:20:00+00:00,At 5:07: How the research to find a vaccine for AIDS paved the way for the mRNA vaccines that we are now using to protect against Covid-19.  @HIVpxresearch joins us today to talk about it #HIV #WorldAIDSday https://t.co/QKN33TJ9nA,
pt,1466155141678174212,False,2021-11-28 21:20:00+00:00,São Vicente gasta R$ 300 mil em Centro de Combate à covid abandonado; imóvel alugado será devolvido: https://t.co/d3KohDAxXa https://t.co/kwDTDu0rPc,
en,1466155141665464322,False,2021-11-28 21:20:00+00:00,"COVID death data can be shared to make it look like vaccines don't work, or worse – but that's not the whole picture https://t.co/k82cSFxBTa via @medical_xpress",
es,1466155141594116097,False,2021-11-28 21:20:00+00:00,"La pandemia de covid aleja a la ONU de su meta de acabar con el SIDA en 2030 | #Salud |

https://t.co/Mry7zjmktJ",
en,1466155141573201920,False,2021-11-28 21:20:00+00:00,"The federal government is set to impose new restrictions on international travel as the world races to contain the spread of a threatening new COVID-19 mutation, but it is already too late to keep the omicron variant from crossing borders. https://t.co/J6KDiycLnM",
en,1466155141464137730,False,2021-11-28 21:20:00+00:00,"A sorry tale of delivery hell: Five ways agencies and brands should be putting the C into CX strategy
https://t.co/qdR3KvSFyT",
es,1466155141350916104,False,2021-11-28 21:20:00+00:00,"LeBron James da positivo por Covid-19, un golpe más a la pésima temporada de Lakers.
https://t.co/KS0LNsIL6B
#Deportes #LeBronJames #COVID19 #Lakers https://t.co/QajCH8ArH3",
en,1466155141011324933,False,2021-11-28 21:20:00+00:00,Monroe County under State of Emergency due to COVID hospitalizations  https://t.co/grBfXmqLX3,
en,1466155140545748997,False,2021-11-28 21:20:00+00:00,"@richardosman Violet was due to undergo lumber puncture tomorrow, but has tested positive for COVID 19 aswell as battling cancer :( please like, RT and get this trending to give her the support she needs, keep fighting young girl ❤️🤗 #Violetsdream 🙏

https://t.co/m43dqSzjrz https://t.co/LKDxwfUcIj",
en,1466155140100943875,False,2021-11-28 21:19:59+00:00,"@On441LikeWaves I’m missing the point of her post. Like is she saying that COVID was an insidious trap to replace the enormous paper menu market?!? 

Her stupid must actually be physically painful.",replied_to
en,1466155139941773313,False,2021-11-28 21:19:59+00:00,"@cvspharmacy @cvspharmacy - #207. 
1620 President Ave, Fall River, MA
They’re WAY off their game lately but only partly re: low/new staffing due to Covid. I ALWAYS call so I won’t have to wait and despite giving 2-3 extra hours, I get “we’re working on it” every time. Today everyone got that.",replied_to
en,1466155139287425035,False,2021-11-28 21:19:59+00:00,"@illeatyourbrain @survivalspence

Yeah, I bet she does...

https://t.co/wDdMuxkSMD https://t.co/Ia98FRVYYi",
en,1466155138981109760,False,2021-11-28 21:19:59+00:00,EU Countries Set To Begin Fining And Jailing Citizens Who Refuse COVID-19 Vaccine https://t.co/H5LpE2P5sB,
en,1466155138821804032,False,2021-11-28 21:19:59+00:00,How Biden forgets what he said. https://t.co/XTseYzRCdx,
und,1466155138788298754,False,2021-11-28 21:19:59+00:00,https://t.co/wWZ1gdxGa4,
en,1466155138561855500,False,2021-11-28 21:19:59+00:00,"“Even before the COVID-19 pandemic hit, many of the populations most at risk were not being reached with HIV testing, prevention and care services,” said Tedros Adhanom Ghebreyesus, WHO Director-General
Joint Press Release: World AIDS Day 2021 https://t.co/XNJq8i6fzz",
en,1466155138238791693,False,2021-11-28 21:19:59+00:00,"@intrp73 @FatherBT @jimcramer Seasonal flu kills 20-40k per year

Covid has killed 700k

You suck at math. https://t.co/chSkKmbgTe",replied_to
en,1466155137366470666,False,2021-11-28 21:19:59+00:00,"@POTUS Have you made one improvement since taking office?  Inflation at the highest rate ever, immigration is out of control, skyrocketing gas prices, Covid is going crazy with vaccines and other treatments available, etc etc. Its almost like your intentionally destroying the country.",replied_to
en,1466155137219665922,False,2021-11-28 21:19:59+00:00,"@POTUS @Jeffdc5 I mean, they are cheering on Covid death so this is no surprise",replied_to
en,1466155136670220293,False,2021-11-28 21:19:59+00:00,When Ontario schools closed in April there were 210 concurrent outbreaks. There are 206 today. What happens if we reach 210 again? What will it take for our government to invest in our kids and try to prevent the spread of covid in schools? #UnsafeSchoolsON #onted https://t.co/21akVUkAYP,quoted
fr,1466155136070389769,False,2021-11-28 21:19:58+00:00,"@LerzeroN @BAG_OFSP_UFSP Cela dit, les stats liées au covid, on peut aussi en déduire des trucs interessants.
- Qu'on en fait beaucoup trop pour une maladie qui n'affecte gravement que peu de monde.
- Que c'est pas le covid qui surcharge les hostos.
- Que l'infection de vaccinés n'est pas rare du tout.",replied_to
en,1466155135017443329,False,2021-11-28 21:19:58+00:00,@equitybruin @notruckstopspod 3 year + Covid,replied_to
en,1466155134816333832,False,2021-11-28 21:19:58+00:00,"Omicron in Ghana: When you come to Ghana, you will need to take a PCR test before entering the Country - Director. Health Promotion and Leader of Covid-19, Dr. Aboagye Dacosta. #PMExpress",
en,1466155134795268109,False,2021-11-28 21:19:58+00:00,"@_uncomfytruths @ksorbs Yeah I have gone to those sources, still fake. Been a few years with covid, it could have been over by now if Trump had accepted it as a threat and helped get people vaccinated and safe. Enjoy gargling horse dewormer, you apparently trust that more than a medically proven vaccine",replied_to
en,1466155134182989825,False,2021-11-28 21:19:58+00:00,My dumbass didn’t get the memo that there’s a Water Boil Advisory at work and I’m fighting for my life right now. If I survived covid but die from E. coli I’m going to be so pissed,
el,1466155133822279680,False,2021-11-28 21:19:58+00:00,Σουηδοί βάζουν μικροτσίπ υποδόρια ΚΑΙ για το πιστοποιητικό Covid-19!!! Έ... https://t.co/wlMcnra8ss μέσω @YouTube,
en,1466155133188722689,False,2021-11-28 21:19:58+00:00,"@thehill It's too bad their doctors weren't allowed to administer early treatments for them...Dr Kory claims early treatments keep 95% of Covid infected people out of hospital in the first place
https://t.co/YtVTDVWENc",quoted
pt,1466155132761088012,False,2021-11-28 21:19:58+00:00,@loucospelobvb Vai lá kimmich faz a boa e passa covid pros cara.,replied_to
en,1466155132714987528,False,2021-11-28 21:19:58+00:00,"@POTUS everything you are doing is failing miserably... Covid deaths now over 800,000 and soon another 20-30k people will be dead and you not even answering questions at press conferences you are pathetic, and you wonder why you have a 33% approval rating? really? LOL $spy $qqq $dia",replied_to
it,1466155132232609796,False,2021-11-28 21:19:58+00:00,@muto_di Che sono morte per Covid!,replied_to
it,1466155131330863108,False,2021-11-28 21:19:57+00:00,"@bocairari @PieraBelfanti Meno male!  Comunque vedi, in quel caso il rapporto costi benefici e be evidente, come per il Covid o varicella e morbillo, per gli adulti. Nei bambini, vorrei avere maggiori evidenze.",replied_to
en,1466155131276349447,False,2021-11-28 21:19:57+00:00,"@KingJames The election was stolen, Covid is a cold, celebrities are pedophiles and you worship Satan. Yes, something is VERY fishy.",replied_to
en,1466155129783021568,False,2021-11-28 21:19:57+00:00,LBJ about to call BS on covid https://t.co/wzafy3Aeo1,quoted
en,1466155128797421574,False,2021-11-28 21:19:57+00:00,"@folha Avoid close contact that spreads COVID, use free BostApp instead to communicate with people at the same place. Download for free at Apple https://t.co/uChWynVbJG &amp; Google https://t.co/Nvi0yitq3f https://t.co/1ZfKNlvIpF",replied_to
es,1466155128323465232,False,2021-11-28 21:19:57+00:00,"@El_Universal_Mx QUIÉN DIJO COVID? 
QUIÉN DIJO MIEDO? 
FELÍZ CONTAGIO!!",replied_to
en,1466155128164167690,False,2021-11-28 21:19:57+00:00,"One day somebody might make an effort and attempt to collect all the stars in the parallel universe of knowledge we discovered alongside of COVID research. 

""Due to the scarcity of literature about human sustentacular cells ...""

 https://t.co/QVx6aeruFa",
en,1466155126910038017,False,2021-11-28 21:19:56+00:00,"13 straight games on the road.  Covid outbreak.  Eight straight losses.   It's not gone well for the #Isles.  Head coach Barry Trotz says it's time for the Isles to show their ""backbone."" @News12LI @N12Sports  @islessignguy https://t.co/FV0NwHAFGd",
