text,possibly_sensitive,created_at,lang,tweet_id,type
"This! This is why I hate Black Widow’s version of Taskmaster! I don’t care that they did a gender swap, I hate they took their fun personality away. https://t.co/sIiN8PNHNX",True,2021-11-29T00:49:55.000Z,en,1465120805545725952,
It should’ve been Nebula NOT IRON MAN. Hawkeye NOT BLACK WIDOW. https://t.co/ThL0w3WxMS,False,2021-11-29T00:48:45.000Z,en,1465120510774321153,
"Marvel has several different iterations of Spider-Man (including Miles Morales and Peter Parker), Iron Man, Black Widow, the Hulk, Captain America, Wanda, Thor, Loki, Wolverine, Daredevil, Captain Marvel, She-Hulk etc., and you think DC has better characters? 💀 https://t.co/OiQ93vrhIM",False,2021-11-29T00:48:14.000Z,en,1465120381937889284,quoted
"19) Vacation Friends (Streaming: Hulu)
20) The Suicide Squad (Streaming: HBO Max)
21) Cinderella (Streaming: Amazon Prime)
22) The Tomorrow War (Streaming: Amazon Prime)
23) Black Widow (Streaming: Disney+)
24) Sweet Girl (Streaming: Netflix)
#DBMOVIETWEETS",False,2021-11-29T00:45:06.000Z,en,1465119594402787332,replied_to
"@PhaseZeroCB Captain Marvel is a very interesting and cool character and unfortunately 99% of her appearances and her movie are wasted potential. 

Black Widow and Hawkeye are largely uninteresting characters to me and I get bored seeing them. 

Pre-Ragnarok Thor is better and cooler",False,2021-11-29T00:44:32.000Z,en,1465119450525573128,replied_to
@BebopNat everytime u get new black widow mercy u grow more powerful,False,2021-11-29T00:44:22.000Z,en,1465119408792092680,replied_to
Fox marketing calls this a noir on the DVD box but they said that about 1954's BLACK WIDOW also. I'll check it out anyway as a selection for Noirvember. https://t.co/OfqmQTiZJo,False,2021-11-29T00:44:14.000Z,en,1465119375690768386,
why is nine-months pregnant arlene francis dressed like an italian widow? and white gloves with that black ensemble? hmm. #TheThrillOfItAll #TCMParty,False,2021-11-29T00:38:04.000Z,en,1465117823752183814,
@GNGeekNation Imagina Black Widow então q nem chegou em 400 milhões https://t.co/g6z64jhxfU,False,2021-11-29T00:35:26.000Z,pt,1465117159835774977,replied_to
what the hell you maniac talking about. everything better than Black Widow and Venom 2 this year😂😂😂,False,2021-11-29T00:33:31.000Z,en,1465116678467903489,
"|| No se por que pero ahora cuando nombran a black widow me descompongo :(,lo que le pasó no se supera en la vida",False,2021-11-29T00:28:40.000Z,es,1465115460349747200,
"THE WEB OF BLACK WIDOW 2019, ISSUE 3 https://t.co/X24kGXsNgx",False,2021-11-29T00:28:30.000Z,en,1465115415168917507,
"@Veg_Ezy_ Did you identify spider? Can't see a violin🎻on upper body 2 smushed Only 2 poisonous spiders listed in N California Black Widow this is not, and Brown recluse Terrifying to be in baby's crib This Lists all NCali spiders
https://t.co/gECTUTfjv1",False,2021-11-29T00:27:28.000Z,en,1465115156350836739,replied_to
@nicoo_crupi Civil War es un B y Capitana Marvel esta ahi ahi con Black Widow,False,2021-11-29T00:24:56.000Z,es,1465114518858649605,replied_to
@jfarbzz yeah i always go to thrift stores unless it’s hard to make aka the black widow costume,False,2021-11-29T00:24:42.000Z,en,1465114460872486926,replied_to
Scarlett Johansson in ' Black Widow ' (2021) https://t.co/rCbVZ5v6wS,False,2021-11-29T00:24:12.000Z,en,1465114336280838144,
@slexiecryer Good I'm watching black widow hbu,False,2021-11-29T00:23:35.000Z,en,1465114179984052227,replied_to
@March4th2022 they should of done this with black widow,False,2021-11-29T00:23:24.000Z,en,1465114132387094533,replied_to
black widow forever love her so much https://t.co/93I2olUuKp,False,2021-11-29T00:22:47.000Z,en,1465113977252462593,quoted
@pintobeans18 Black Widow displayed more martial arts than the man who was supposed to be the best hand-to-hand fighter in the whole MCU and they never even showed the real powers of the ten rings 😤 https://t.co/rgtel2ZeyF,True,2021-11-29T00:22:02.000Z,en,1465113788546355203,replied_to
"https://t.co/3W65KV4JJz

Fase 4 Marvel Cinematic Universe sudah diisi dengan beberapa film seperti Black Widow, Shang-Chi, hingga Eternals.",False,2021-11-29T00:21:53.000Z,in,1465113750814429184,
The reason why the Black Widow timeline doesn't make sense is Mephisto,False,2021-11-29T00:21:13.000Z,en,1465113583998570497,
ej a na black widow była informacja o przedpremierowym seansie dopiero w trakcie sprzedaży biletów czy wcześniej?? #SpiderManNoWayHome,False,2021-11-29T00:20:29.000Z,pl,1465113399453495302,
@7thUpperMoon I watched Shang-Chi last night and I thought the fight scenes were incredibly choreographed. Better than Black Widow. We bout to tussle over this! https://t.co/0qtOPUNqRQ,False,2021-11-29T00:20:14.000Z,en,1465113334534004736,replied_to
"|| I am retiring Black Widow after 5-ish years of roleplaying her ! I am flipping this account soon &lt;3 I will completely understand if some of you unfollow but no matter how hard I try , i am just genuinely out of muse for my favourite girl . I am so happy for the friends",False,2021-11-29T00:19:31.000Z,en,1465113157819633666,
@thenicoya79 Hace 4 Meses Yo Tuve Disney Plus Por 2 Meses Lo Había Contratado Para Ver La Película En Solitario De Black Widow Pero Me Estafaron $159 Pesos,False,2021-11-29T00:18:58.000Z,es,1465113017096441860,replied_to
@ghost_motley @GroundedTech Black widow was good but eternals was ass,False,2021-11-29T00:18:14.000Z,en,1465112833956450308,replied_to
"Una vez vuelva a casa me vere todo lo de la cuarta fase de marvel, osea, black widow, wandavision, loki, shang chi y lo que me este olvidando (excepto what if, esa la vi semana a semana xD)",False,2021-11-29T00:17:17.000Z,es,1465112591810760704,
Black widow is liked by Luigi,False,2021-11-29T00:16:17.000Z,en,1465112343289937920,
"BLACK WIDOW SPOILER:
I’m waiting until #Hawkeye is completely released to watch it, but I’m assuming the first main villain is gonna be Nat’s sister (Yvetla or something) and I hope her and Hawkeye team up to take down that woman who told Yvetla that Hawkeye killed her sister.",False,2021-11-29T00:15:34.000Z,en,1465112161479495680,
@BritMartinez Black Widow. It struggled to mix in a bunch of woke sh*t… while still remaining s*xy and adventure based. The result was a movie that had ranges of violence against women and struggled with its story line.,False,2021-11-29T00:15:08.000Z,en,1465112052914171906,replied_to
"i absolutely do not agree for black widow and doctor strange. they’re top tier mcu movies, i said what i said.
i can’t say for eternals, i haven’t watched it yet. https://t.co/LZUAkmT4Td",False,2021-11-29T00:14:57.000Z,en,1465112006051123205,quoted
black widow was so good !!,False,2021-11-29T00:13:55.000Z,en,1465111747346448390,
S1E4: The Black Widow of Macon Georgia https://t.co/YvX6sxIroV,False,2021-11-29T00:13:07.000Z,en,1465111544656769030,
"@SeriesBrasil Vi (Arcane)
Kate Bishop (Hawkeye)
Emily Dickinson (Dickinson)
Alice (Batwoman)
Ryan Wilder (Batwoman)
Yelena (Black Widow)
Harley Quinn (The Suicide Squad)
Caça Ratos 2 (The Suicide Squad)
King Shark (The Suicide Squad)
https://t.co/jvyprvmHtS",False,2021-11-29T00:11:04.000Z,en,1465111028807749635,replied_to
"@filmtasha LEGIT just watched a bit of the other Boleyn girl (it was on TV) and I didn’t know she was in it until she appeared and I was so confused😭 my dad asked “hold on isn’t that black widow???”. Same, dad, same",False,2021-11-29T00:10:03.000Z,en,1465110774226079750,replied_to
@wildkait New black widow movie looks so far idk about y’all,False,2021-11-29T00:09:49.000Z,en,1465110713471488001,replied_to
“Black Widow is a knockout that will knock you out!” https://t.co/HmRDvfImbb,False,2021-11-29T00:09:29.000Z,en,1465110628960546816,replied_to
"Didn’t accept it, watched Black Widow. Fucking hell, man. Think that’s the worst of the lot! Ray Winstone’s Russian accent https://t.co/BfHsdM0Jpe",False,2021-11-29T00:09:03.000Z,en,1465110521716396034,replied_to
"like all the movies I've seen in theatres this year were Black Widow, Shang Chi, and Eternals and at home I just rotate between winter soldier, civil war, infinity war, and endgame 
sometimes age of ultron is thrown in but only when I'm in deep",False,2021-11-29T00:08:36.000Z,en,1465110407434153986,replied_to
Black Widow Natasha Romanoff White suit Uniform Halloween Cosplay Costume https://t.co/VZefxlCO2R eBay,False,2021-11-29T00:08:05.000Z,en,1465110280292028416,
"You know what's ironic? Marvel is kind of the epitome of fanboyism and yet, it's best and strongest are all women. Give me Black Widow, Carol Danvers, and Wanda over the boys any day. 

This tweet brought to you by someone who got sucked into a rewatch after Shang-Chi.",False,2021-11-29T00:07:01.000Z,en,1465110010938150914,
https://t.co/dwjqKVg7lS Widow&amp;avatar=6 https://t.co/Mhz28kzlOu,False,2021-11-29T00:05:46.000Z,en,1465109696885542916,
https://t.co/dwjqKVg7lS Widow&amp;avatar=6 https://t.co/FJAN4HYzWw,False,2021-11-29T00:05:33.000Z,en,1465109639926792197,
"https://t.co/dwjqKVg7lS Widow&amp;avatar=6
Fırsatları kaçırmayın uye olun kyc tamamlayın fırsatlardan yararlanın 
Bedava kazanç https://t.co/SzsxEeQ3wy",False,2021-11-29T00:04:47.000Z,tr,1465109447882297353,
@erternals Black Widow com Eternals eu vou me m,False,2021-11-29T00:03:33.000Z,en,1465109137138851844,replied_to
Scarlett Johansson is BLACK WIDOW Part 1 [HD] Behind the Scenes https://t.co/MFWsBH04tx via @YouTube,False,2021-11-29T00:03:20.000Z,en,1465109084860936197,
"@ZeffanieandBill This #Xmas, join the #conspiracy

THE BLACK WIDOW CONSPIRACY debut single THIS AIN'T NO LOVE SONG, is available for download Dec 6th &amp; will be featured on the upcoming film PACT OF VENGEANCE by @killerwolffilms
 
#film #filmmusic #PactOfVengeance #music 

https://t.co/nnq3yLX0J3",False,2021-11-29T00:03:10.000Z,en,1465109041659752449,replied_to
@Serlentpops Black Widow,False,2021-11-29T00:01:37.000Z,en,1465108651337650179,replied_to
|| might watch black widow tonight bc I fucking miss her https://t.co/pkG98sxXnj,False,2021-11-29T00:00:11.000Z,en,1465108291680362498,
"64. Black Widow
La tenía pendiente ya que la fui dejando pasar mucho tiempo y bueno, pues ha estado nice, sin más. https://t.co/U7lLYoQm2C",False,2021-11-29T00:00:06.000Z,es,1465108267940696069,replied_to
Zillia &amp; CreepyBloom VS galaxy star &amp; Black Widow pr2 https://t.co/mqbNrTNJpQ,False,2021-11-28T23:59:19.000Z,en,1465108071525629969,
não assisti black widow até hoje  https://t.co/mJmQqk0FP1,False,2021-11-28T23:58:08.000Z,pt,1465107773130260484,
@AndyShaggyKorty Did you already do Black Widow? Also I think Iron Fist has a lot of such connections in certain areas. I think I'm starting to realize the thread here.,False,2021-11-28T23:52:05.000Z,en,1465106250409005056,replied_to
still wex black widow kill she self for this damn soul stone 🤧🤧🤧,False,2021-11-28T23:51:42.000Z,en,1465106155106091013,
Black Widow The Movie Yelena Belova Uniform Cosplay Costume Halloween https://t.co/sVzoIw9MiI eBay,False,2021-11-28T23:51:32.000Z,en,1465106112781316096,
@AvergersAliance @AztecaSiete @ScarlettGirl_ @DianaMaravilla_ @SpiderGirl_3 @LaJeanGrey @AmandaGalas25 @SimbiosysR @CapitanUTM @Christ_CYS @KillerFrost27 @LoeLovly @StarkMex2 #EsDeSuperheroe enamorarsé una y otra vez de Black Widow😍,False,2021-11-28T23:51:22.000Z,es,1465106070293131271,replied_to
@AlyssaLang Could you imagine the black widow series?  😍,False,2021-11-28T23:50:49.000Z,en,1465105934867382278,replied_to
@lolo10___ black widow,False,2021-11-28T23:50:28.000Z,en,1465105845935611905,replied_to
"Hawkeye was in love with black widow, they ain't fooling me",False,2021-11-28T23:48:52.000Z,en,1465105442846265345,
@lmao_byee Socuerro só vi a Black Widow e o Shang Chi ai,False,2021-11-28T23:47:21.000Z,pt,1465105060699033605,replied_to
"@AlyssaLang I'm still not over how Pietro, the fastest person on the planet,  was killed by bullets and not Hawkeye or Black Widow.",False,2021-11-28T23:46:23.000Z,en,1465104815655161860,replied_to
"@TheCleftonTwain While I sympathize with the tacos, it was Black Widow. https://t.co/t9d2TB8I0w",False,2021-11-28T23:45:52.000Z,en,1465104688286769152,replied_to
https://t.co/attbjST0Dl,True,2021-11-28T23:45:30.000Z,und,1465104595005366276,
https://t.co/O8nzvLv8Q3,False,2021-11-28T23:45:30.000Z,und,1465104594468548611,
https://t.co/RzMIpjL30F,True,2021-11-28T23:45:30.000Z,und,1465104593852026889,
black widow #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA #MODELOYELMARIANA,False,2021-11-28T23:45:00.000Z,en,1465104467863482370,
"Black belt martial art instructor breakdown black widow fight scene.
Natasha Romanoff vs Yelena Belova.

https://t.co/sh0ghZ4k5a

#BlackWidow #Marvel #Hawkeye  #Marvel https://t.co/XDdOUc0asq",False,2021-11-28T23:43:40.000Z,en,1465104135204835342,
It’s giving Dazzler cosplaying as Black Widow and I have to Stan https://t.co/nyfhZdLezZ,False,2021-11-28T23:43:04.000Z,en,1465103981319962624,quoted
Every time I watch the Black Widow-Hawkeye scene in Endgame https://t.co/BbiUrkURlA,False,2021-11-28T23:42:46.000Z,en,1465103908968280065,
@dayasmakkari I wasn’t worried about it till today 😰 like there wasn’t any issue with Black Widow or Shang-Chi and Eternals so like???,False,2021-11-28T23:42:14.000Z,en,1465103772343013383,replied_to
Black Widow Part 1 l 20/20 https://t.co/zUWa3CYoup,False,2021-11-28T23:41:58.000Z,en,1465103706572136448,
@SpencerTracyFan Black Widow it ain't 😎,False,2021-11-28T23:41:46.000Z,en,1465103656726921216,replied_to
The most unrealistic thing in the MCU is how Black Widow goes out knowing she’s gonna fight and never has her hair in a ponytail.,False,2021-11-28T23:41:22.000Z,en,1465103556432781317,
250. black widow (rewatch) 🍁,False,2021-11-28T23:38:47.000Z,en,1465102906990944256,replied_to
@Serlentpops Black Widow,False,2021-11-28T23:38:12.000Z,en,1465102759309549584,replied_to
Scarlett Johansson / ⧗  Black Widow https://t.co/zlfc8uvUqU,False,2021-11-28T23:37:53.000Z,en,1465102677092745227,replied_to
https://t.co/Spq9JPg3Oq,True,2021-11-28T23:36:27.000Z,und,1465102319708778502,
https://t.co/MIcDz7BorK,False,2021-11-28T23:36:27.000Z,und,1465102319117389824,
https://t.co/mYqo0X81Ew,True,2021-11-28T23:36:27.000Z,und,1465102318475657221,
"@autoralexa Agrégale Black Widow después de Capitan América: Civil War y después de Avenger: Endgame, las serie en el orden que salieron.",False,2021-11-28T23:34:56.000Z,es,1465101935170752515,replied_to
"BLACK WIDOW 1999, ISSUE ONE https://t.co/ApAKXW6Ijq",False,2021-11-28T23:34:51.000Z,en,1465101916359335937,
