text,lang,possibly_sensitive,tweet_id,created_at,type
"@RogerMarshallMD It’s unconscionable that you pretend you are a doctor when you went maskless during your town halls at the height of Covid when there were no vaccines.
##GetVaccinatedNow ##WearADamnMask",en,False,1466146222813630471,2021-11-24 20:44:33+00:00,replied_to
"ANALYSIS: There are many examples in which records that were requested which should be released in 30 days or less, routinely take 200 days or more to process, writes David Akin.

https://t.co/zjWSVgmkm2",en,False,1466146222419365889,2021-11-24 20:44:33+00:00,
"NEW: Meta says it removed a China-based network of more than 500 Facebook accounts that sought to push a false narrative about the U.S. government’s attempts to blame the pandemic on China

 https://t.co/jXyCTOaWn3",en,False,1466146221643468807,2021-11-24 20:44:33+00:00,
Biden admin made a terrible choice of giving such a huge responsibility to Gayle Smith! In the global COVID-19 WHO's Tedros Adhanom &amp; Mrs. Smith with their TPLF background did not help in the pandemic! AFRICA WAS LEFT OUT! @_AfricanUnion @SouthAfricaGov #UnityForEthiopia #NoMore,en,False,1466146221618348035,2021-11-24 20:44:33+00:00,
"Got my trades set, got my hedges set bring it on covid fear lmao",en,False,1466146216526299136,2021-11-24 20:44:32+00:00,
"18/Further reading
https://t.co/jxMzblisTa",en,False,1466146215247196164,2021-11-24 20:44:32+00:00,replied_to
"THE REAL AGENDA: Leading doctor says covid “vaccines” are intentionally designed to reduce world population
https://t.co/W8m1LWm8l4",en,False,1466146214789795845,2021-11-24 20:44:31+00:00,
"Interesting article! J&amp;J here. :)

If we can figure out a clever way to give out shots now, we may never have to administer them again, writes @KatherineJWu. https://t.co/PXVc3xwAEb",en,False,1466146214743838722,2021-11-24 20:44:31+00:00,
"@InesSainzOf No queman libros,ni quemarán el parlamento, ni noche de los cristales rotos, ni brazaletes con estrellas de David.
Han sofisticado los métodos.
Ahora vetan a periodistas q no son de su cuerda e imponen pasaportes covid.
Sólo espero q tengan una gran noche de los cuchillos largos.",es,False,1466146214227890182,2021-11-24 20:44:31+00:00,replied_to
"@Best4Eu 48,000+ proportionate confirmed Covid cases.
148 proportionate Covid deaths.
In 24 hours. 
... @Conservatives need either a new dictionary or a new leader.",en,False,1466146213250621449,2021-11-24 20:44:31+00:00,replied_to
"@alluvialcapital Just in case you didn't know, which I sure didn't at first last year: Air freight benefits a lot from covid.  Normally passenger planes sell excess cargo capacity but there aren't nearly as many flying during a pandemic, which makes rates go up.",en,False,1466146212223012866,2021-11-24 20:44:31+00:00,replied_to
this modern culture ? covid tests? PCR gone mad !,en,False,1466146212118249472,2021-11-24 20:44:31+00:00,
"@4Clearsky @6lennybravo @amcelha3 @JohnDublin10 @Narvuntien @kjfphoto @BubbasRanch @Gordon_DHG @try2golf @TWTThisIsNow @jimdtweet @Kenneth72712993 @Moderna5G_666 @sandcastle1975 @IngersolRobert @OscarsWild1 @BolzmannMichael @rln_nelson @HalBrow68884227 @AristotleMrs @BigRakaDoc @chimera414 @k_b_lvi @Stephen04880258 @GuyGadboisGuyG1 @thisisnothappen @basil_ireton @The_Ouroboros__ @DavidTaylorYork @GlennCarr6 @DawnTJ90 @keithamccluskey @EricWil06256732 @wildweatherdan @robhon_ @ejwwest @Tragiicomedy @covid_parent @Canadianworker2 @IanDJbrown2 @dan613 @Boeing74 @organicdot @oakden_wolf @RobMeekel @25_cycle @sunsnowflowers @BridgetHolmstro @rockandroll432 @MassiMassian Ok, so how many ‘healthy citizens are there in the US’?
Not the 60% with a chronic health condition.
Certainly not the 40% with 2 or more.
But that’s ok, they don’t matter as much because they’re ‘not healthy’.
That’s not morally right.
https://t.co/S7bZHp58LC https://t.co/xVw9hO6aZZ",en,False,1466146211975643136,2021-11-24 20:44:31+00:00,replied_to
Special radiation can kill COVID-19 and polio virus... DoG https://t.co/VNK95XSuz7,en,False,1466146211786895367,2021-11-24 20:44:31+00:00,
@ilyxbangtanx Jebany Covid i jebana Polska kurwa mać,pl,False,1466146211010908162,2021-11-24 20:44:31+00:00,replied_to
@Trevor81403644 @Partisangirl https://t.co/bjea1MLYIo,und,False,1466146209857302528,2021-11-24 20:44:30+00:00,replied_to
"@therecount Does she know vaccinated people can still get Covid,  can still infect others, why is she pushing division, as for 20% it’s more like 100% count your vaccinated people too. Trump allies holding back on his COVID positive test ? really millions, &amp; millions didn’t say a thing ?",en,False,1466146209681211392,2021-11-24 20:44:30+00:00,replied_to
"Hay una película italiana de 1963 llamada #Omicron, sobre un parásito extraterrestre que se apodera de un terrícola para controlar la tierra.

Esta bueno el mame de conspiración, pero no tiene nada que ver con el covid. 

Acá está por si quieren verla 👇
https://t.co/AQgpU0HiQj",es,False,1466146209194774528,2021-11-24 20:44:30+00:00,
Why the date of Trump's first positive Covid test matters - MSNBC https://t.co/uULJBUdalx,en,False,1466146208964091913,2021-11-24 20:44:30+00:00,
Post Edited: Zac Taylor comments on T.J. Watt’s COVID-19 test after Joe Burrow scuffle https://t.co/6hbLAnT73B https://t.co/uQz0y4InAT,en,False,1466146208322310144,2021-11-24 20:44:30+00:00,
"@DavidEvans_GGL Business SA probably thought things would open up and let Covid run, old state commander police commissioner says otherwise!",en,False,1466146207231733761,2021-11-24 20:44:30+00:00,replied_to
"@Raynman27 @Yourtherapistf1 @JesseRodriguez Chance of being killed by a stranger in NYC: 1/275,00.
Chance of dying from COVID: 33/500. 

Nice try.",en,False,1466146206699200522,2021-11-24 20:44:30+00:00,replied_to
Due medici israeliani infetti da Omicron hanno già ricevuto tre dosi di vaccino Covid – GNEWS https://t.co/9rxM5owFKs,it,False,1466146205688565760,2021-11-24 20:44:29+00:00,
"@DonaldJTrumpJr On the second day of Christmas MTLGTM: a suspension unconstitutional Covid mandates, an indefinite Cuomo suspension, and a partridge in a pear tree",en,False,1466146205688385547,2021-11-24 20:44:29+00:00,replied_to
I FINALLY WATCH SP POST COVID AND WRF????? ITS SO GOOD????,en,False,1466146205080199179,2021-11-24 20:44:29+00:00,
Covid iyasho https://t.co/48oXrlF7Te,tl,False,1466146204702711811,2021-11-24 20:44:29+00:00,quoted
"Les souris sylvestres contractent et transmettent le covid. Plus tout un tas d'animaux. Le pass sanitaire va devoir être sérieusement étendu. 
Et il Faut rendre la vie impossible aux souris https://t.co/X8EUlFemEX https://t.co/Yvk75i9nTp",fr,False,1466146204207751178,2021-11-24 20:44:29+00:00,
Paraguay destruyó más de 22.000 dosis de AstraZeneca vencidas y estudia cambiar el plan de vacunación contra el COVID-19 https://t.co/7s3OabGdi7,es,False,1466146203406585861,2021-11-24 20:44:29+00:00,
@SaraJonestights @DJonesdownunder I bet it is. How are the covid restrictions there at the moment,en,False,1466146202647416846,2021-11-24 20:44:29+00:00,replied_to
"@LUFC_Cohen That’s the nature of vaccines - it doesn’t prevent you getting it - it limits the effects of it - hence, it’s not needed for anyone who isn’t at risk of Covid",en,False,1466146201737248778,2021-11-24 20:44:28+00:00,replied_to
"16/It’s important to note that so far there is no direct evidence for either theory. Each depends on a set of reasonable conjectures but so far lacks proof. So I have only clues, not conclusions, to offer. But those clues point in a specific direction. 
https://t.co/EmOkbTy4YC",en,False,1466146201443700739,2021-11-24 20:44:28+00:00,replied_to
@cryptomanran No shit. I’m sick of the bs fud Covid crap,en,False,1466146199627571203,2021-11-24 20:44:28+00:00,replied_to
@Gary33249011 @talkSPORT Pretty sure covid and the vaccine has been headline news for the last 2 years now and the collapses aren't even being caused by the same thing and the vast majority of players haven't had the vaccine so I'm struggling to see a link personally.,en,False,1466146199002615818,2021-11-24 20:44:28+00:00,replied_to
"hanno prestato in maniera volontaria la loro assistenza in decine di paesi, anche nella lotta contro la COVID-19, ha precisato la Cancelleria.
#Cuba 
https://t.co/RWBLjfxeZf",it,False,1466146198834892801,2021-11-24 20:44:28+00:00,
@TomiLahren Are you saying Covid-19 is a hoax?,en,False,1466146197949853705,2021-11-24 20:44:27+00:00,replied_to
"@GovLarryHogan ""One of the most highly vaccinated states in America "" explain why the covid positive numbers are over 5% for at least two days. Obviously the vaccine doesn't stop people from getting &amp; spreading covid.",en,False,1466146197534650377,2021-11-24 20:44:27+00:00,replied_to
"It's legit: 
”Why have you mobilized the police to check whether people are wearing face masks? ” he turned to the minister of internal affairs: “I warned you. Do you have nothing else to do? Why are you breaking the law?
https://t.co/KZCeBaP1mG https://t.co/BrDQHA3JPU",en,False,1466146196427264008,2021-11-24 20:44:27+00:00,quoted
"15/It matters a great deal which is the case if we hope to prevent a second such occurrence. I’ll describe the two theories, explain why each is plausible and then ask which provides the better explanation of the available facts. 
https://t.co/EmOkbTy4YC",en,False,1466146195617849358,2021-11-24 20:44:27+00:00,replied_to
@BroxelonaFC Am I? I'm the one trying to link vaccine to something that occurs regularly (a heart attack) and when there's a multitude of other Covid links that could be drawn.,en,False,1466146195005480967,2021-11-24 20:44:27+00:00,replied_to
@HuddsCrypto @TomMUFC10 @StokeyyG2 @FootballlForAll What about a side effect of COVID itself?,en,False,1466146194304946179,2021-11-24 20:44:27+00:00,replied_to
'The former president was suggesting people inject bleach': Psaki smacks down Doocy over COVID deaths https://t.co/26ZLOtVu9l,en,False,1466146193977708546,2021-11-24 20:44:26+00:00,
I just want to let everyone know that there’s a federal fund for internet service right now due to covid and you could get free internet ($60 credit). If you meet qualifications. You should go on your providers site and see if they are a participating company,en,False,1466146193923354625,2021-11-24 20:44:26+00:00,
"@Danj2203 @Tomtweets1876 @chrischirp The vaccine is not a silver bullet, there is only so much it can do, it need to used in conjunction with strategy to move toward zero COVID.

Otherwise we will continue to see new variants, more death, more economic damage, more lockdown, and even less of a social life.",en,False,1466146193399025668,2021-11-24 20:44:26+00:00,replied_to
@abuckleUTM @CFC_Josh03 @FootballlForAll This is the most basic COVID information….,en,False,1466146192404979723,2021-11-24 20:44:26+00:00,replied_to
"A rede de ódio pela manutenção da desigualdade não tem limites!
""É falso que mais atletas tiveram morte súbita devido à vacina da Covid-19, dizem médicos; Fifa não identificou alta""  https://t.co/8e61qwc6vT",pt,False,1466146192220377088,2021-11-24 20:44:26+00:00,
"@Grund_gesetzt Zitat .gegen Covid-19 geimpfte Personen sollten unter Quarantäne gestellt &amp; isoliert werden „Lockdown für Geimpfte“ ..Nicht Ungeimpfte sondern Geimpfte seien gefährlich für andere..sehe man auch die schwersten Covid-Fälle unter Geimpften in Krankenhäuser
https://t.co/CLKUsi12m0",de,False,1466146191712919563,2021-11-24 20:44:26+00:00,replied_to
"1ro de diciembre: A dos años del inicio de la pandemia.
Aunque existe controversia en la fecha exacta del primer caso (paciente 0) de COVID 19, algunas fuentes sugieren que los primeros contagios sucedieron en la primera semana de diciembre del 2019. Los…https://t.co/sM61hhnNO9",es,False,1466146191251369985,2021-11-24 20:44:26+00:00,
"@thereidout @clairecmc I can’t watch this whole BS clip, this is assuming that all vaccinated people never spread COVID and only unvaccinated do at all times. Ignores previous infection and natural immunity. Complete BS.",en,False,1466146190563680269,2021-11-24 20:44:26+00:00,replied_to
"Something everyone, Democrats Liberal/moderate, &amp; Biden Republicans+ Independents need to remember is, the economic issue's are not a Biden problem, they are a COVID...WORLD WIDE problem! The entire world is suffering, it's a ""Plague""🇺🇸s youth, We need U🌊
https://t.co/hNBPWfhQjm",en,False,1466146190383271939,2021-11-24 20:44:26+00:00,
@Melchizedek1972 @RWMaloneMD Don’t forget the ignoring of natural immunity and the push to vaccinate the covid recovered (who don’t need it),en,False,1466146190253121542,2021-11-24 20:44:26+00:00,replied_to
"14/As many people know, there are two main theories about Covid-19 origin. One is that the virus jumped naturally from wildlife to people. The other is that the virus was under study in a lab from which it escaped. 

By Nicholas Wade
https://t.co/EmOkbTy4YC",en,False,1466146189770997765,2021-11-24 20:44:25+00:00,replied_to
"Are you paying attention yet?

Chinese Researchers Claim To Have Found Antibody 'Cure' For COVID

https://t.co/JuQARaUZCS",en,False,1466146189653557249,2021-11-24 20:44:25+00:00,
"@Covid_19_GER @Honeyheart34 @Bursus @LieLoBo Ich fürchte mich vor den Gewaltfantasien der Impfgegner a la ""Lebend bekommt ihr mich nie"".",de,False,1466146188076400647,2021-11-24 20:44:25+00:00,replied_to
"Good info on Omicron's initially initial reads &amp; that it is WAY too early to know much. FYI, @zeynep is a terrific health &amp; COVID source, in particular. 🧠 https://t.co/8ip34J5Ed0",en,False,1466146187430359041,2021-11-24 20:44:25+00:00,quoted
@africaSmith @dk_wonderwoman @BarneySimon Did kids get on planes last year &amp; on public transport knowing that they were positive &amp; such with covid &amp; then lie on their forms etc in order 2 return home after Rage? Did that cause deaths and set off a wave? Did Rage cause a number of deaths due super spreader? Simple yes/no,en,False,1466146187048857607,2021-11-24 20:44:25+00:00,replied_to
