possibly_sensitive,created_at,lang,text,tweet_id,type,clean_tweet
False,2021-11-27T16:49:41.000Z,en,"Not related but seems cinema won't re-operate soon in my city due to Corona pandemic😫😫 I've missed so many movies such as Dune, Shang-chi, Black widow😭",1.46464E+18,,"['pandemic', 'cinema', 'city', 'corona', 'related', 'missed', 'shang', 'chi', 'seems', 'dune', 'due', 'I', 'many', 'soon', 'movie', 'widow', 'operate', 'black']"
False,2021-11-27T16:49:01.000Z,en,"BLACK WIDOW 2014, ISSUE ONE https://t.co/qit9UsNe98",1.46464E+18,,"['issue', '2014', 'widow', 'one', 'black']"
False,2021-11-27T16:47:52.000Z,en,Black Widow is the best film that Marvel has released this year. https://t.co/1Rkw4hspzU,1.46464E+18,quoted,"['film', 'released', 'best', 'year', 'widow', 'marvel', 'black']"
False,2021-11-27T16:47:30.000Z,en,"This is my haul from all the Holiday Sales... ❤💙💚
#NintendoSwitch :
Creed Champions
SMT V
#PlayStation :
Hot Wheels Unleashed 
Kingdom Hearts All in One (Digital)
#Xbox 
Tales of Arise 
Riders Republic 
#Marvel 
Black Widow Action Figure
#BlackFriday https://t.co/ik2wFRhWFk",1.46464E+18,,"['heart', 'smt', 'hot', ')', 'widow', 'haul', 'black', 'kingdom', '(', 'arise', 'wheel', 'action', 'v', 'unleashed', 'sale', 'figure', 'one', 'tale', 'creed', 'rider', 'republic', 'holiday', 'champion', 'digital']"
False,2021-11-27T16:46:52.000Z,en,@TeaDrivenDev @TheBugChicks @BugQuestions So not posionous.  I got bit by a black widow and almost lost my arm.  It was a horrendous experience &amp;  have some PTSD with spiders. Want to learn to identify them better. Here are my scars from my experience.  Had to have a PICC line in the hospital. https://t.co/Bs8LemAQgn,1.46464E+18,replied_to,"['spider', 'widow', 'ptsd', 'better', 'horrendous', 'black', 'learn', 'experience', 'hospital', 'almost', '&', 'bit', 'want', 'identify', 'amp', 'scar', 'line', 'arm', 'picc', 'posionous', 'lost', 'got']"
False,2021-11-27T16:46:30.000Z,en,"THE HULK IS INCREDIBLE, SMASHING THINGS UP
WHILE IRON MAN TAKES TO THE SKY
CAPTAIN AMERICA'S STRONG, AND THOR IS A GOD
AND LORD KNOWS THEY'RE EASY ON THE EYE

BLACK WIDOW'S A KNOCKOUT WHO CAN KNOCK YOU OUT
AND WHEN ANT-MAN FLIES, YOU WON'T HEAR A SOUND— https://t.co/jAt6F20dOQ",1.46464E+18,,"['sky', 'knock', 'knockout', 'america', 'widow', 'ant', 'black', 'incredible', 'sound', 'lord', 'fly', 'iron', ""'s"", 'easy', 'thor', 'thing', 'take', 'hulk', 'captain', 'man', 'smashing', 'god', 'know', 'hear', 'eye', 'strong']"
False,2021-11-27T16:46:18.000Z,en,@DanaKelly7 @TheStefanSmith Black widow was worse than Eternals. I’m really mad about that one cuz I was really looking forward to her movie,1.46464E+18,replied_to,"['forward', 'movie', 'worse', 'cuz', 'widow', 'I', 'looking', 'eternals', 'one', 'mad', 'black', 'really']"
False,2021-11-27T16:46:10.000Z,en,@doctorow Serious Black Widow vibes.,1.46464E+18,replied_to,"['widow', 'serious', 'black', 'vibe']"
False,2021-11-27T16:46:07.000Z,en,@spiderail black widow i think???,1.46464E+18,replied_to,"['?', 'think', 'widow', 'black']"
False,2021-11-27T16:45:42.000Z,es,creo que esta noche voy a verme black widow de nuevo,1.46464E+18,,"['de', 'verme', 'nuevo', 'que', 'black', 'esta', 'widow', 'noche', 'voy', 'creo']"
False,2021-11-27T16:45:35.000Z,en,@McmurphyMurph Best parts of the movie for me is the black widow scene/the scene when war machine is getting all that oil on his suit when he’s laying waste to the bots.,1.46464E+18,replied_to,"['scene', 'getting', 'movie', 'oil', 'war', 'suit', 'waste', 'machine', 'part', 'scene/the', 'best', 'widow', 'bot', 'laying', 'black']"
False,2021-11-27T16:45:29.000Z,en,@TearsofSarah @marcorandazza There's no actual machismo in this video. Not a single fist thrown or shove. This is Black Widow psychology.,1.46464E+18,replied_to,"['video', 'machismo', 'black', 'actual', 'widow', 'thrown', 'shove', 'fist', 'single', 'psychology']"
False,2021-11-27T16:45:08.000Z,en,"Black Widow [12] 4K Ultra HD Blu-ray

Ends Sun 28th Nov @ 5:28pm

https://t.co/DoDzpAeNAS https://t.co/h1tmF21Gtv",1.46464E+18,,"['28pm', 'ray', 'sun', 'blu', 'ultra', '12', 'nov', 'end', '28th', ']', 'widow', '5', '@', 'hd', '[', '4k', 'black']"
False,2021-11-27T16:44:54.000Z,en,I havent watched black widow 😩,1.46464E+18,,"['black', 'widow', 'watched']"
False,2021-11-27T16:44:11.000Z,en,I haven’t been able to go back &amp; rewatch like normal after what happened to Black Widow. They fucked me up with that 😓 https://t.co/QF7SpGj1Zb,1.46464E+18,quoted,"['go', 'happened', 'like', 'amp', '&', 'back', 'rewatch', 'normal', 'fucked', 'widow', 'able', 'black']"
False,2021-11-27T16:44:09.000Z,de,Rachel Weisz in Black Widow 😌😌😌,1.46464E+18,,"['widow', 'weisz', 'black', 'rachel']"
False,2021-11-27T16:43:28.000Z,fr,@ScorpiaQ Le pire ça reste Black widow,1.46464E+18,replied_to,"['pire', 'reste', 'le', 'widow', 'black', 'ca']"
True,2021-11-27T16:43:06.000Z,en,the little girl after black widow blow up the building https://t.co/WAbUcK2Exf,1.46464E+18,,"['girl', 'building', 'little', 'widow', 'black', 'blow']"
False,2021-11-27T16:42:55.000Z,en,"@TwinAntares [The spider can't help but chuckle at that]

Ah, yes!
And then I'll be a widow already, huh?
Would that make me a double black widow?!?

[Another laugh.
Looks like he really enjoyed Hanako's joke!... If it even was a joke at all]

Anyways, I do have to get going now.

+",1.46464E+18,replied_to,"['like', 'hanako', 'widow', 'I', 'look', 'would', '[', 'spider', 'ah', 'black', '+', 'make', 'chuckle', 'enjoyed', 'already', 'can', ""'s"", ']', 'that', 'anyways', 'joke', 'really', 'going', '!', 'help', 'laugh', '?', 'not', 'get', 'even', 'double', 'another', 'the', 'yes', 'huh', 'all']"
False,2021-11-27T16:41:32.000Z,en,@SellMessi black widow wasn’t bad but captain marvel was a bit awful,1.46464E+18,replied_to,"['awful', 'bad', 'captain', 'bit', 'widow', 'marvel', 'black']"
False,2021-11-27T16:40:21.000Z,en,"BLACK WIDOW: THE THINGS THEY SAY ABOUT HER 2005, ISSUE 1 https://t.co/1luwtFlGpH",1.46464E+18,,"['say', 'thing', 'issue', '2005', 'widow', '1', 'black']"
False,2021-11-27T16:40:02.000Z,en,"Just let u know, if she become the next Black widow i wouldnt mind (cuz we know the Last Black widow already dead so yeah) https://t.co/WWCkGpNVev",1.46464E+18,,"['let', 'become', 'yeah', '(', 'mind', 'already', 'cuz', 'know', 'widow', ')', 'dead', 'next', 'would', 'last', 'black']"
False,2021-11-27T16:39:12.000Z,en,I just want to see what if he is black widow😂 @snapixel_ https://t.co/AhH5QZBqNB,1.46463E+18,quoted,"['see', 'want', 'widow', 'black']"
False,2021-11-27T16:37:19.000Z,en,@Coimin_T So unfortunately if you didn't watch agents of shield and agent Carter.  There a few episodes about the red room. I liked black widow as a character. I think the movie was done to late. I loved her redemption arc through the movies. But I know what you're getting at.,1.46463E+18,replied_to,"['getting', 'unfortunately', 'agent', 'liked', 'loved', 'widow', 'redemption', 'black', 'shield', 'done', 'movie', 'late', 'watch', 'movie', 'agent', 'arc', 'red', 'know', 'think', 'episode', 'room', 'carter', 'character']"
False,2021-11-27T16:34:41.000Z,en,jeanerso: YELENA BELOVA Black Widow (2021) https://t.co/dm0B0XQw46,1.46463E+18,,"['yelena', 'jeanerso', '(', '2021', 'widow', 'belova', ')', 'black']"
False,2021-11-27T16:32:24.000Z,it,@alefromearth Io vado a vedere i film al cinema con la felpa degli avenger e il contenitore dell'acqua di Black widow hahahahahaha. I feel you,1.46463E+18,replied_to,"['vado', 'di', 'la', 'widow', 'e', 'feel', 'black', ""dell'acqua"", 'avenger', 'felpa', 'cinema', 'contenitore', 'io', 'film', 'con', 'il', 'al', 'hahahahahaha', 'vedere', 'degli']"
False,2021-11-27T16:32:20.000Z,en,black widow ofc https://t.co/CbyWf7iMHL,1.46463E+18,quoted,"['ofc', 'widow', 'black']"
False,2021-11-27T16:32:07.000Z,en,"@SimonSeesGhosts That wasn't a black widow movie, I literally learnt nothing about black widow 😭",1.46463E+18,replied_to,"['learnt', 'nothing', 'movie', 'literally', 'widow', 'black']"
False,2021-11-27T16:31:03.000Z,en,"@NateHawk89 Loki was great.
Black Widow was good but not amazing. 
Shang Chi had amazing fight scenes and music... but the story was kinda meh",1.46463E+18,replied_to,"['story', 'good', 'shang', 'scene', 'kind', 'music', 'amazing', 'widow', 'loki', 'fight', 'chi', 'great', 'meh', 'black']"
False,2021-11-27T16:28:30.000Z,fr,j'ai trouvé l'édition spéciale de black widow et vous pensez que je vais me laver?????,1.46463E+18,,"['vais', 'pensez', 'speciale', 'de', 'vous', '?', 'je', 'laver', ""j'ai"", 'widow', 'et', ""l'edition"", 'trouve', 'que', 'black']"
False,2021-11-27T16:28:11.000Z,en,should i watch black widow again or do i wanna be happy,1.46463E+18,,"['watch', 'happy', 'widow', 'want', 'black']"
False,2021-11-27T16:28:05.000Z,en,"@LoyallFalcon -Barton and her breaking away from her roots and becoming the Black Widow we first saw in Iron Man 2. The entire thing with it taking place after Civil War adds almost nothing to the story. 

Not to mention this movie should have come out after Civil War, not after Endgame. 

As-",1.46463E+18,replied_to,"['story', 'endgame', 'place', 'first', 'away', 'widow', 'thing', 'breaking', 'black', 'saw', 'almost', 'iron', 'add', 'civil', 'becoming', 'mention', 'movie', 'war', 'barton', 'man', 'root', 'nothing', 'come', 'entire', '2', 'taking']"
False,2021-11-27T16:28:05.000Z,en,"Idc I still want a black widow trilogy. Go back in time, go to another universe I don’t dare I just want Nat back 😭😭😭😭",1.46463E+18,,"['go', 'time', 'another', 'nat', 'universe', 'back', 'trilogy', 'widow', 'dare', 'idc', 'still', 'want', 'black']"
False,2021-11-27T16:27:38.000Z,en,@bitchiwas999 Forgot black widow,1.46463E+18,replied_to,"['forgot', 'widow', 'black']"
False,2021-11-27T16:26:51.000Z,en,at least whoever blew it up did us a favor by killing the black widow that’s been living in our mailbox LMAO,1.46463E+18,replied_to,"['least', 'living', 'killing', 'mailbox', 'u', 'whoever', 'blew', 'widow', 'lmao', 'favor', 'black']"
False,2021-11-27T16:26:38.000Z,en,"@LoyallFalcon ((I think the problem with Black Widow is that it DOESN’T explore her origin. It kind of ruins a part of her backstory where she regrets something she did on a mission by revealing Taskmaster to be Dreykov’s daughter.

It should’ve focused on that first mission with her and-",1.46463E+18,replied_to,"['mission', 'kind', 'first', 'ruin', 'widow', 'part', 'something', 'black', 'regret', '(', ""'s"", 'focused', 'daughter', 'backstory', 'taskmaster', 'think', 'revealing', 'problem', 'i', 'dreykov', 'origin', 'explore']"
False,2021-11-27T16:25:56.000Z,es,"Por cierto, si tuviera que adivinar, los personajes serían:
• Popeye con raquitismo
• Miguel el roedor
• Capitán Latinoamérica
• Keith Richards con unos kilos de más
• Black Widow con la asesora de imagen de Fabiola",1.46463E+18,replied_to,"['el', 'de', 'por', 'popeye', 'la', 'latinoamerica', 'unos', 'ma', 'cierto', 'adivinar', 'widow', 'fabiola', 'roedor', 'black', 'si', 'tuviera', 'personajes', 'imagen', 'que', 'kilo', 'asesora', 'capitan', 'keith', 'serian', 'con', 'miguel', 'richards', '*', 'los', 'raquitismo']"
False,2021-11-27T16:25:33.000Z,en,"Black Widow was really good and I’m glad Scarjo finally got her own movie, but it definitely should’ve come out years ago https://t.co/CTNXfvGcos",1.46463E+18,quoted,"['movie', 'good', 'definitely', 'ago', 'come', 'finally', 'year', 'widow', 'I', 'scarjo', 'glad', 'got', 'black', 'really']"
False,2021-11-27T16:24:35.000Z,en,AMITA LOVES BLACK WIDOW IM GONNA CRY,1.46463E+18,,"['going', 'amita', 'cry', 'widow', 'love', 'I', 'black']"
False,2021-11-27T16:23:51.000Z,en,"1. Black Widow, bcs she's cool! 🥺
2. A month. Picture attached
3. Hi @I__hajoon 
4. A classy and gorgeous friend❤, but the reality hits me.....jk
5. Hello unnie we just met days ago but I feel comfort around you
6. Thank you for the memories, you saved in a chapter of my book https://t.co/UbBBRRICd6",1.46463E+18,replied_to,"['hajoon', 'thank', 'reality', 'widow', 'met', 'hit', 'feel', '1', 'black', '6', 'classy', 'unnie', 'hello', 'month', 'jk', '!', 'attached', 'ago', 'hi', 'comfort', 'saved', '5', 'friend', 'cool', '4', 'day', 'book', 'bcs', '2', 'gorgeous', 'chapter', '3', 'picture', 'memory', 'around']"
False,2021-11-27T16:23:39.000Z,in,"my mom: tak faham marvel mengarut
also her: rewatch shangchi &amp; black widow for 2nd time 😂 

eternals macam takut sikit nak bagi tengok nanti",1.46463E+18,,"['mengarut', 'faham', 'widow', 'marvel', '2nd', 'takut', 'shangchi', 'black', 'time', 'nak', 'sikit', '&', 'rewatch', 'nanti', 'macam', 'amp', 'tak', 'also', 'bagi', 'eternals', 'tengok', 'mom']"
False,2021-11-27T16:22:42.000Z,en,Ngl I just watched black widow and Scarlett Johansson was lookin mad thick no cap 😂😂😂,1.46463E+18,,"['thick', 'johansson', 'lookin', 'ngl', 'widow', 'watched', 'scarlett', 'mad', 'cap', 'black']"
False,2021-11-27T16:22:31.000Z,en,Black Widow is irrelevant https://t.co/MaJib7cQGs,1.46463E+18,quoted,"['irrelevant', 'widow', 'black']"
False,2021-11-27T16:22:08.000Z,en,@bigbrothrgossip It’s not just the bad he left out. I don’t recall ever seeing “villain” Yoko having a lovely chat with angelic Linda before. Went against the black widow narrative.,1.46463E+18,replied_to,"['narrative', 'yoko', 'lovely', 'ever', 'angelic', 'bad', 'went', 'seeing', 'chat', 'left', 'villain', 'recall', 'linda', 'widow', 'black']"
False,2021-11-27T16:20:16.000Z,en,"@SpeedTiger1972 @CanadiensMTL The Avengers.. but you'll have to assign every Marvel Heroes to a direct player each.
I'll get you started;
1) Hulk = Anderson ...
2+) Iron Man - Captain America - Thor - Hawkeye - Fury - Black Widow - ETC",1.46463E+18,replied_to,"['hero', 'avenger', 'america', '2+', ')', 'marvel', 'I', 'widow', '1', 'black', 'direct', 'iron', 'started', 'etc', 'fury', 'thor', 'anderson', 'every', 'hulk', 'captain', 'get', 'man', 'player', 'hawkeye', 'assign', '=']"
False,2021-11-27T16:19:29.000Z,en,"@HarperAllOver This has definite Black Widow at the beginning of the Avengers vibes…and yes, i’m a gigantic nerd",1.46463E+18,replied_to,"['beginning', 'avenger', 'gigantic', 'vibe', 'widow', 'yes', 'I', 'nerd', 'definite', 'black']"
False,2021-11-27T16:18:01.000Z,cy,Antonia Dreykov Marvel Poster A3 Black Widow  #blackwidow #poster #antoniadreykov #34 https://t.co/02GDOUxycj https://t.co/wC47IQP61C,1.46463E+18,,"['poster', 'dreykov', 'widow', 'a3', 'marvel', 'antonia', 'black']"
False,2021-11-27T16:15:50.000Z,in,"@darksuckd_ @moviemenfes Oooh, pantesan. Belum sempet nonton wanda ama black widow soalnya. Tfyi 👍",1.46463E+18,replied_to,"['sempet', 'pantesan', 'ama', 'soalnya', 'tfyi', 'nonton', 'wanda', 'black', 'widow', 'belum', 'oooh']"
False,2021-11-27T16:14:52.000Z,in,"@Adam__Putra18 @moviemenfes Monica di series wanda vision, dlu yang versi kecilnya ada di film captain marvel. Dia anaknya temennya captain marvel itu. Kalau yelena difilm black widow, salah satu black widow jg.",1.46463E+18,replied_to,"['yang', 'difilm', 'di', 'putra18', 'satu', 'jg', 'widow', 'marvel', 'black', 'dia', 'temennya', 'series', 'yelena', 'wanda', 'versi', 'ada', 'dlu', 'monica', 'salah', 'itu', 'captain', 'kecilnya', 'kalau', 'anaknya', 'film', 'vision']"
False,2021-11-27T16:14:03.000Z,en,I personally skipped The Incredible Hulk and both Ant Man bcs I missed them in the cinemas and too lazy to watch on small screen. But IMO they're not relevant enough if you want to make your way to Spiderman No Way Home. You can skip Black Widow too.,1.46463E+18,replied_to,"['enough', 'widow', 'I', 'ant', 'black', 'incredible', 'make', 'home', 'skip', 'want', 'lazy', 'watch', 'going', 'relevant', 'skipped', 'personally', 'missed', 'hulk', 'cinema', 'small', 'man', 'way', 'spiderman', 'bcs', 'screen']"
False,2021-11-27T16:12:20.000Z,en,vou assistir black widow,1.46463E+18,,"['vou', 'assistir', 'widow', 'black']"
False,2021-11-27T16:12:06.000Z,pl,"Jakim superbohaterem chcielibyście być albo z jakim superbohaterem najbardziej się utożsamiacie?!

//black widow/scarlett Witch i ant man",1.46463E+18,,"['albo', 'sie', '!', 'ant', 'byc', '?', '//black', 'widow/scarlett', 'z', 'najbardziej', 'man', 'chcielibyscie', 'utozsamiacie', 'superbohaterem', 'witch', 'jakim']"
False,2021-11-27T16:11:56.000Z,fr,"@MJ_FERMEZ_LA La blague avec l'appareil auditif lorsqu'il voit Black Widow m'a fait arrêter. C'est plus gênant, irrespectueux pour les fan que drôle.",1.46463E+18,replied_to,"['la', 'auditif', 'a', 'avec', 'blague', 'irrespectueux', 'widow', ""'"", ""lorsqu'il"", 'black', 'voit', ""l'appareil"", 'fermez', 'm', 'fait', 'genant', 'que', 'pour', 'fan', 'arreter', 'drole', ""c'est"", 'plus', 'le']"
False,2021-11-27T16:11:21.000Z,en,"florence pugh it girl edit fancam fc yelena belova black widow little women
spc @/obrienscenepacks and @/celeblogoless on ig
🎼 megan’s piano - megan thee stallion https://t.co/kD2wF7K0ZK",1.46463E+18,,"['/celeblogoless', 'florence', 'spc', 'megan', 'woman', 'little', 'widow', 'belova', 'edit', '@', 'black', '/obrienscenepacks', 'girl', 'yelena', 'pugh', 'ig', ""'s"", 'stallion', 'fc', 'fancam', 'piano', 'thee']"
False,2021-11-27T16:10:04.000Z,in,valentina ini sapasih kok nyebelin bgt di falcon winter soldier ama black widow,1.46463E+18,,"['bgt', 'valentina', 'di', 'kok', 'falcon', 'ama', 'winter', 'sapasih', 'ini', 'soldier', 'widow', 'black', 'nyebelin']"
False,2021-11-27T16:06:35.000Z,es,@spideviI black widow ya es otro nivel,1.46463E+18,replied_to,"['nivel', 'otro', 'ya', 'widow', 'e', 'black']"
False,2021-11-27T16:06:33.000Z,en,@sorinna__ You watched black widow ?,1.46463E+18,replied_to,"['?', 'black', 'widow', 'watched']"
False,2021-11-27T16:06:04.000Z,en,"@Tejasswiholics_ Black widow 
RISING PHOENIX TEJASSWI",1.46463E+18,replied_to,"['phoenix', 'tejasswi', 'rising', 'widow', 'black']"
False,2021-11-27T16:05:13.000Z,in,ayo nonton black widow biar nambah cewek lagi,1.46463E+18,,"['ayo', 'biar', 'nonton', 'nambah', 'widow', 'lagi', 'cewek', 'black']"
False,2021-11-27T16:04:50.000Z,en,Marvel Studios: Assembled S01 | E04 The Making of Black Widow  10 months 5 days 18 hours https://t.co/oveKXjprZ7 #tvtime https://t.co/TYVXYlAmm4,1.46463E+18,,"['day', 'month', '10', 's01', '18', '|', 'studio', 'hour', 'making', 'widow', 'marvel', '5', 'e04', 'assembled', 'black']"
