created_at,tweet_id,text,lang,possibly_sensitive,type,clean_tweet
2021-11-22 20:22:44+00:00,1466140729491787782,@caylak1 @cerrahdrmurat @osmannnurika + hatta daha tanıdıklarım var. Onlarin canı paradan önce gelen. İstifa edip belli süre evinde durdular. Sana insanların ihtiyacı olduğu dönemde. Ben devlet yerine olsam diplomasını iptal ederim. Şimdi telefondan muayine yapan aile hekimi geçici olan covid yardımı aldı. Hakkı mi?,tr,False,replied_to,"['?', 'hatta', 'tanidiklarim', 'yapan', 'gelen', 'edip', 'istifa', 'cani', 'muayine', 'mi', 'aldi', 'oldugu', 'var', 'diplomasini', 'iptal', 'paradan', 'ben', 'yardimi', 'hekimi', 'ihtiyaci', 'onlarin', 'belli', 'ederim', 'telefondan', 'evinde', 'covid', 'devlet', 'simdi', 'sana', 'olsam', 'insanlarin', 'sure', 'durdular', 'daha', 'donemde', 'gecici', 'yerine', 'aile', '+', 'hakki', 'olan']"
2021-11-22 20:22:44+00:00,1466140729022070792,"@adriancummins Do you represent the likes of this tosser boasting about how much he made from Covid 

https://t.co/SIApWYuihf",en,False,replied_to,"['boasting', 'represent', 'made', 'like', 'tosser', 'covid', 'much']"
2021-11-22 20:22:43+00:00,1466140728707276803,"@abcnews I shook my head when I heard leaders say during #COP26 how great it was that rich nations helped poor ones during the pandemic (implying they need to do similar for climate change) when, in truth, very little had been done to help 3rd world nations with covid. #auspol",en,False,replied_to,"['heard', 'climate', '3rd', 'leader', 'rich', 'little', 'great', 'poor', 'head', 'pandemic', ')', 'one', 'implying', '(', 'help', 'change', 'similar', 'covid', 'nation', 'shook', 'truth', 'say', 'done', 'world', 'need', 'helped']"
2021-11-22 20:22:43+00:00,1466140726668976129,"So I have been exposed twice in the last 3 days to people exposed to covid , the first now has tested positive with symptoms, the second gets results tomorrow. We are gonna test the fact I had it in March and survived. If not been nice tweeting with you. I am gonna Q till Monday",en,False,,"['q', 'tested', 'day', 'get', 'second', 'last', 'tomorrow', 'monday', 'symptom', 'tweeting', 'going', 'till', 'twice', 'people', 'survived', 'march', 'result', '3', 'covid', 'fact', 'first', 'positive', 'nice', 'exposed', 'test']"
2021-11-22 20:22:43+00:00,1466140726027341830,"@patriottakes Maybe he can join this guy...
https://t.co/BicdMCJCmP",en,False,replied_to,"['maybe', 'guy', 'join']"
2021-11-22 20:22:42+00:00,1466140724303470593,@Tumzilla70 There’s nothing small about the amount of people with post covid syndrome.,en,False,replied_to,"['nothing', 'people', 'small', 'post', 'syndrome', 'amount', 'covid']"
2021-11-22 20:22:42+00:00,1466140723959537682,"SIDA et Covid-19, deux pandémies en collision https://t.co/inwQnHzyiW",fr,False,,"['et', 'collision', 'covid', '19', 'en', 'deux', 'sida', 'pandemies']"
2021-11-22 20:22:42+00:00,1466140722575429637,"@QNTistheKEY Natural immunity studies:
https://t.co/kU1lHWMuP7
https://t.co/gw57zPfQgQ
https://t.co/mGWL2tq716
https://t.co/Srn2BZ3vOc
https://t.co/BrAgUfAHy6
https://t.co/0tD5dTtBi8
https://t.co/shqZXyelua
https://t.co/wHYeWuXevP
https://t.co/kDZx0NqOPv
https://t.co/ObPHXYIaip",en,False,replied_to,"['study', 'immunity', 'natural']"
2021-11-22 20:22:42+00:00,1466140722252460038,La jefa de la Comisión Europea afirma que es hora de que la UE “potencialmente piense en la vacunación obligatoria” contra el covid-19 https://t.co/s1LXN13R7M,es,False,,"['afirma', 'jefa', 'piense', 'el', 'ue', 'vacunacion', 'europea', 'la', 'en', 'contra', 'que', 'covid', '19', 'de', 'hora', 'comision', 'e', 'obligatoria', 'potencialmente']"
2021-11-22 20:22:41+00:00,1466140719031242753,https://t.co/bJzfVopUJ5,und,False,,[]
2021-11-22 20:22:41+00:00,1466140717927976960,@NicoleT83530892 so glad Facebook reacted quickly to shut down Covid misinformation .....🤦‍♀️🤦‍♀️🤦‍♀️,en,False,replied_to,"['misinformation', 'glad', 'quickly', 'covid', 'facebook', 'reacted', 'shut']"
2021-11-22 20:22:41+00:00,1466140716682391561,@BBCNews Or despite the current covid/brexit driver shortages they still managed 70% of normal. #glasshalffull,en,False,replied_to,"['current', '%', 'driver', 'normal', 'still', 'despite', 'shortage', 'managed', '70', 'covid/brexit']"
2021-11-22 20:22:40+00:00,1466140715440906240,"A different kind of COVID vaccine is about ready to roll
https://t.co/qn4k9GsYzp",en,False,,"['vaccine', 'kind', 'different', 'roll', 'covid', 'ready']"
2021-11-22 20:22:40+00:00,1466140715164082182,Johnson under growing pressure over No 10 parties during lockdown last year | Boris Johnson | The Guardian https://t.co/rAjSW1yB8N,en,False,,"['guardian', 'pressure', 'boris', 'johnson', 'year', 'growing', 'last', 'party', '10', 'lockdown', '|']"
2021-11-22 20:22:40+00:00,1466140714492993538,"@SaiyanBio @MartinE02884257 @TousAntiCovid J'ai eu aucun appel, simplement l'appli tous anti covid qui m'a alerté, je sais pas si je suis passé au travers des mailles du filet, si c'est normal, ou si au final j'aurais pas dû me baser juste sur l'appli et que je suis pas cas contact",fr,False,replied_to,"['contact', 'final', 'a', 'appel', 'au', ""j'ai"", 'si', 'eu', 'et', 'baser', 'travers', 'de', 'pa', 'alerte', 'je', ""j'aurais"", 'sais', 'aucun', 'covid', 'du', 'que', 'juste', 'ca', 'sur', 'qui', ""c'est"", 'mailles', 'filet', 'm', 'anti', 'normal', ""l'appli"", 'passe', 'tous', ""'"", 'simplement', 'ou', 'suis']"
2021-11-22 20:22:40+00:00,1466140713746190339,"Traveling to Indonesia? Be careful with Covid rules, I ended up being locked up, even being a legal permit holder, having followed all the protocols and having booked a quarantine hotel. I just traveled through South Africa less than two weeks ago…",en,False,,"['?', 'followed', 'indonesia', 'even', 'holder', 'south', 'booked', 'rule', 'hotel', 'protocol', 'week', 'traveled', 'traveling', 'two', 'quarantine', 'legal', 'covid', 'le', 'careful', 'ago', 'permit', 'africa', 'ended', 'locked']"
2021-11-22 20:22:40+00:00,1466140712248877056,"Can we please not brainwash our children with more stuff like vaccines, masks, boosters Covid-19, Delta Variant, Omicron, Joe Biden/Harris? Jesus help us. @vancemurphy",en,False,,"['?', 'please', 'like', 'vaccine', 'jesus', 'booster', 'joe', 'brainwash', 'help', 'covid', '19', 'u', 'stuff', 'omicron', 'child', 'variant', 'delta', 'biden/harris', 'mask']"
2021-11-22 20:22:39+00:00,1466140711603130373,"Was lovely to be able to donate a Christmas tree and 1000 multi coloured lights to the boys class , With the classes still be in zones due Tom Covid , it’s nice to bring some Christmas cheer and a sensory experience with all the coloured lights this festive period 🎄🎉 https://t.co/9RfHdpDeXh",en,False,,"['cheer', 'coloured', 'boy', 'tom', 'experience', 'period', 'festive', 'bring', 'tree', 'able', 'multi', 'sensory', 'class', 'light', 'still', 'zone', 'class', 'covid', 'christmas', 'due', 'nice', 'donate', '1000', 'lovely']"
2021-11-22 20:22:39+00:00,1466140711523209219,"How air filters can make COVID wards safer for patients and staff
https://t.co/3q8U0tFSNi",en,False,,"['ward', 'patient', 'make', 'air', 'safer', 'covid', 'filter', 'staff']"
2021-11-22 20:22:39+00:00,1466140711275749376,@BulwarkOnline @gtconway3d Melania was also diagnosed with COVID at the same time. She also exposed others to the disease.,en,False,replied_to,"['diagnosed', 'exposed', 'disease', 'covid', 'melania', 'time', 'also', 'others']"
2021-11-22 20:22:39+00:00,1466140710634020866,My friend thinks he has covid. We hung out a couple days ago to share memories about our friend that died. I am going to get my booster shot today but idk if that will help if I already have covid. I have $5 to my name and I can’t afford to take time off work!,en,False,,"['share', 'day', 'not', 'friend', 'get', 'think', 'shot', 'idk', 'time', 'booster', 'help', 'going', 'died', '$', 'already', 'covid', 'can', 'memory', 'afford', '!', 'hung', 'name', 'ago', 'take', 'today', 'couple', 'work', '5']"
2021-11-22 20:22:39+00:00,1466140708528701440,@MatteoBandit2 In breve: perché la mortalità del covid per la mia fascia d'età è 0; ho paura SOPRATTUTTO della possibilità di effetti collaterali a lungo termine ma anche paura di miocardite indotta dal v. La comunicazione aggressiva dei media mi fa capire che non lo fanno per il mio bene.,it,False,replied_to,"['breve', 'capire', 'ho', '0', 'miocardite', 'del', 'v', 'dal', 'lo', 'mia', 'della', 'paura', 'comunicazione', 'fascia', 'indotta', 'mi', 'non', 'termine', 'mortalita', 'per', 'possibilita', 'effetti', 'collaterali', 'mio', 'che', 'e', 'la', 'il', 'fanno', 'covid', ""d'eta"", 'soprattutto', 'fa', 'aggressiva', 'perche', 'bene', 'dei', 'medium', 'di', 'lungo', 'anche']"
2021-11-22 20:22:39+00:00,1466140708495106056,"Ainda tem pessoas que acha errado não ter carnaval em 2022. Não podemos cometer o mesmo erro igual foi da covid, vamos nos cuidar! https://t.co/IAI7uxJGU6",pt,False,quoted,"['carnaval', 'cuidar', 'nao', 'cometer', 'da', 'mesmo', 'no', 'pessoas', 'vamos', 'podemos', 'acha', '2022', 'ter', 'covid', 'ainda', 'que', 'errado', 'erro', '!', 'foi', 'tem', 'igual']"
2021-11-22 20:22:39+00:00,1466140708478328833,"Mi aspetto una qualche forma di #greenpass modello ""baby"", se nin addirittura l'obbligo, al più tardi entro la primavera 2022. Forse anche prima \\ Segnatevi anche questa. 
https://t.co/WRmUTVwLFg",it,False,,"[""l'obbligo"", 'piu', 'aspetto', 'se', 'al', 'una', 'mi', 'entro', 'qualche', 'prima', 'tardi', 'primavera', '2022', '\\\\', 'la', 'baby', 'segnatevi', 'questa', 'forma', 'modello', 'forse', 'nin', 'addirittura', 'di', 'anche']"
2021-11-22 20:22:38+00:00,1466140707454861313,"@kylegriffin1 People please if they don’t know anything about the Covid 19, or the Delta what make you think they know  about a variant that just got off a flight to California. Just 🙏🏾 it doesn’t take another 700k.",en,False,replied_to,"['california', 'got', 'please', 'think', 'make', 'people', 'know', 'take', '700k', 'anything', 'covid', '19', 'variant', 'delta', 'flight', 'another']"
2021-11-22 20:22:38+00:00,1466140705164828681,"BS. He stole the elevation on COVID, Biden public trust on COVID-19 plummets as omicron variant feared to hit US

https://t.co/sI7S1nflQx",en,True,,"['stole', 'biden', 'omicron', 'b', 'public', 'covid', 'elevation', '19', 'plummet', 'variant', 'feared', 'trust', 'u', 'hit']"
2021-11-22 20:22:38+00:00,1466140703986270210,@Acosta the Russians invented COVID and Jared had the virus released in Wuhan all in the hope that it would take Biden out because they knew it was the only way baby hands would win the election,en,False,replied_to,"['wuhan', 'hope', 'biden', 'russian', 'election', 'take', 'released', 'way', 'baby', 'virus', 'jared', 'knew', 'covid', 'invented', 'hand', 'would', 'win']"
2021-11-22 20:22:37+00:00,1466140701511589892,"As of: Wed Dec 1 13:19:58 2021

Appointments found at CVS locations in San Diego!

Schedule here:
https://t.co/2f80GMQQ8o",en,False,,"['58', '!', '1', 'san', '2021', 'cv', 'found', '19', 'appointment', 'diego', '13', 'location', 'dec', 'schedule', 'wed']"
2021-11-22 20:22:37+00:00,1466140700983144455,New COVID ‘Scariant’: Fact or Fiction with Dr. Kaufman https://t.co/7QdZfLcAfD,en,False,,"['new', 'dr', ""'scariant"", 'fiction', 'covid', 'kaufman', 'fact', ""'""]"
2021-11-22 20:22:37+00:00,1466140700882477056,@Lepereirag para: covid,es,False,replied_to,"['para', 'covid']"
2021-11-22 20:22:37+00:00,1466140700777529352,Connecticut Daily COVID-19 Update 12.1.21 https://t.co/Hbckm0NS2b,en,False,,"['21', '12', '1', 'connecticut', 'update', 'covid', '19', 'daily']"
2021-11-22 20:22:37+00:00,1466140700345618437,@AlessandroLoio2 Minha mãe está completamente vacinada (ao menos por enquanto) e está com covid. E não teve de forma leve.,pt,False,replied_to,"['nao', 'por', 'enquanto', 'menos', 'ao', 'esta', 'teve', ')', '(', 'e', 'vacinada', 'covid', 'de', 'com', 'forma', 'completamente', 'minha', 'leve', 'mae']"
2021-11-22 20:22:37+00:00,1466140700274270220,@AndrewKamaraMa1 @ukblok26 @GavinC86 @PebHeed @LBC Lose someone YOU love to covid like I and many others have THEN let's hear your dumb opinion. Selfish cnt!,en,False,replied_to,"['lose', 'hear', '!', 'dumb', 'someone', 'let', 'selfish', 'like', 'covid', 'cnt', 'many', 'love', 'opinion', 'u', 'others']"
2021-11-22 20:22:36+00:00,1466140698915352592,its a shame he never succumbed to covid https://t.co/6z1dW8ZSQU,en,False,quoted,"['succumbed', 'never', 'shame', 'covid']"
2021-11-22 20:22:36+00:00,1466140698906972165,@DavidShears12 @wbourn3 @5DSoul So what’s your reasoning for covid being bullshit mate,en,False,replied_to,"['mate', 'covid', 'bullshit', 'reasoning']"
2021-11-22 20:22:36+00:00,1466140698734907401,WHO TF GAVE ME OJO BC I HAVE THE FLU AND COVID AT THE SAME TIME WHAT THE FUCK,en,False,,"['fuck', 'gave', 'bc', 'flu', 'covid', 'time', 'tf', 'ojo']"
2021-11-22 20:22:36+00:00,1466140697594150918,@JCarlos_Valerio Ya estuve contagiado de COVID en mayo de 2020 ..y es una experiencia horrible !!,es,False,replied_to,"['horrible', 'ya', '!', 'estuve', 'mayo', '2020', 'de', 'covid', 'en', 'e', 'una', 'contagiado', 'experiencia', 'valerio']"
2021-11-22 20:22:36+00:00,1466140696818200581,Toujours aucune preuve de l'efficacité du pass sécuritaire... La Cnil réclame des preuves sur l'efficacité du pass sanitaire https://t.co/vqHzg4reRV,fr,False,,"['aucune', 'securitaire', 'cnil', ""l'efficacite"", 'la', 'toujours', 'sanitaire', 'pas', 'reclame', 'preuves', 'preuve', 'du', 'de', 'sur', 'de']"
2021-11-22 20:22:36+00:00,1466140695333416967,"@HippyinvestorNY @Riyaad95285071 @DarlaShine Also, people that are deficient in D3 and have lower Gluthathion levels suffered worse from covid",en,False,replied_to,"['lower', 'd3', 'people', 'level', 'gluthathion', 'covid', 'worse', 'deficient', 'also', 'suffered']"
2021-11-22 20:22:35+00:00,1466140694213505034,"#Infórmate📣 Venezuela comenzó a inmunizar contra la covid-19 a niñas y niños

Más información ⬇️
👁‍🗨 https://t.co/NDZYBaz3bH

#Guárico
#LlegóDiciembre
#NavidadesFelicesEnGuárico https://t.co/vbLM4bJ7TS",es,False,,"['venezuela', 'nina', 'comenzo', 'la', 'covid', 'contra', '19', 'ma', 'ninos', 'informacion', 'inmunizar']"
2021-11-22 20:22:35+00:00,1466140691764023301,Result of Covid test wey I don do like 2 weeks ago never comot. Make them just keep an.,en,False,,"['make', 'result', 'comot', 'week', 'ago', '2', 'like', 'keep', 'covid', 'wey', 'test', 'never']"
2021-11-22 20:22:35+00:00,1466140691743096832,"Quarta de 02 mortes por covid-19 em Pelotas!!

saiba mais em:

https://t.co/zgj5KIEuUO https://t.co/DhXEUn4dri",pt,True,,"['mais', 'mortes', '!', 'pelota', 'saiba', 'covid', '19', '02', 'por', 'quarta', 'de']"
2021-11-22 20:22:35+00:00,1466140691558539266,"5/7 Les non-vaccinés sont stigmatisés, méprisés et mis de côté de plus en plus ! France 3 Alsace ment sur le nombre de patients du covid, prétextant que ce ne sont que des non-vaccinés, que c'est leur faute s'il y a une circulation du virus !",fr,False,replied_to,"['patient', 'leur', 'plus', 'france', 'une', 'circulation', 'cote', 'non', 'vaccine', 'et', 'pretextant', 'virus', 'de', 'ce', 'sont', 'mi', 'alsace', 'ne', '3', 'en', 'du', 'ment', 'covid', 'que', 'sur', 'de', ""c'est"", 'stigmatises', '!', 'meprises', 'le', '5/7', 'nombre', 'faute', 'le', ""s'il""]"
2021-11-22 20:22:34+00:00,1466140690245505029,@CathieDWood @ARKInvest @wintonARK Garbage ass bitch and your shit investment I hope your kids catch covid,en,False,replied_to,"['shit', 'investment', 'garbage', 'hope', 'covid', 'bitch', 'catch', 'kid', 'as']"
2021-11-22 20:22:34+00:00,1466140689222311946,Chris Christie is looking at this timeline and thinking of his covid diagnosis 🤔🤔🤔🤔 https://t.co/PzYGsRCKyu,en,False,quoted,"['christie', 'chris', 'looking', 'timeline', 'diagnosis', 'covid', 'thinking']"
