lang,tweet_id,possibly_sensitive,created_at,text,type,clean_tweet
en,1466155175853404171,False,2021-11-28 21:20:08+00:00,"Dr. Robert Mullen with @NutrienLTD talks about what is going on with fertilizer at the #ICMconference. He says, “What happens in one part of the world affects another part. COVID-19 is a great example of that.”",,"['example', 'mullen', 'affect', 'part', 'robert', 'talk', 'one', 'another', 'covid', 'fertilizer', 'great', 'happens', 'world', 'dr', '19', 'going', 'say']"
en,1466155175731613699,False,2021-11-28 21:20:08+00:00,LOL oops conveniently overlooked this trend: https://t.co/SEkMzqD2sM https://t.co/q9hoLkTb1T,quoted,"['overlooked', 'oops', 'conveniently', 'lol', 'trend']"
fr,1466155174876127243,False,2021-11-28 21:20:08+00:00,"@_Hedow_ @yannickhoppe @faureolivier @_LICRA_ @DILCRAH @Anne_Hidalgo @JeanLucRomero @lau_patrice @partisocialiste @SophieElizeon Avec un vaccin tu ne transmets ni tu ne peux contaminer,Pfizer est un médicament aux multiples effets secondaires. Pour les soignants en 2020 et 2021 cela ne gênait vos semblables qu’ils viennent travailler malades du covid ,vous êtes une saloperie",replied_to,"['vous', 'aux', 'covid', '@', 'travailler', 'malades', 'transmets', 'medicament', 'ne', 'semblables', 'pour', '2020', 'le', 'vos', 'vaccin', 'genait', 'patrice', 'un', 'cela', 'multiple', 'viennent', 'hedow', 'effets', 'avec', 'peux', 'et', 'etes', 'soignants', 'secondaires', 'une', '2021', 'est', 'licra', 'du', 'hidalgo', 'en', 'contaminer', ""qu'ils"", 'saloperie', 'ni', 'tu', 'pfizer']"
en,1466155174058151939,False,2021-11-28 21:20:07+00:00,White House pressed on COVID deaths under Biden presidency https://t.co/LUu0BhkKf3 https://t.co/CLVhBev3My #Coronavirus #Covid19 #Cov19,,"['covid', 'pressed', 'presidency', 'white', 'biden', 'death', 'house']"
it,1466155173743579141,False,2021-11-28 21:20:07+00:00,"@nonelarena è lecito augurare le peggiori sofferenze da Covid a quei criminali dementi #novax che negano i benefici e l’efficacia dei vaccini?

#ZENO #Giletti #Telese",,"['quei', 'benefici', ""l'efficacia"", 'covid', 'dementi', 'dei', 'le', 'criminali', 'che', 'augurare', 'da', 'sofferenze', 'vaccini', '?', 'e', 'peggiori', 'negano', 'lecito']"
en,1466155173559128071,False,2021-11-28 21:20:07+00:00,"@Trek_The_Globe @Karlton111 @michaeltmcc @vonninnyhammer @BSHerrle @NickDone8 @MarkChesney @lostintheburbs @tip_ct @commonpatriot @ForrestFernMist @JimlikesBB @TimTidwell68 @StirredCrazy @PootDibou @Robb242 @AngryFleas @AlmaBona @PamelaEdwards @Joe__312 @ArtysHouse @Mic5check @battle_bullshit @GeorgeWTrumpWon @FighterTh @EarthOne_13 @nygpapi2000 @sgary07 @breckgirl4ever @paulinewoolwor4 @PogueMoran @joimonki @kalymera1960 @Trampoukkos1 @RNaixam @trumper_tantrum @famousSheymus @Hirdman @a_pilgrimm @JonDallas19 @whistleblow3 @SuperElite777 @QuispMe @PersecutedAnon @JaetreeGS @UnderLeverage @Bravo10thDoug @RayCollis3 @LtColMac1 @SuspendedMurphy For more specifics:

https://t.co/WBfIcsH2IE
https://t.co/ykwOt2JxNa
https://t.co/KMzhSMW149
https://t.co/3atuHyEd0Y
https://t.co/XBj2SqmkWX
https://t.co/xHJS3fUbR9
https://t.co/wkHW86tuCI
https://t.co/YpVWGCrsv9
https://t.co/oDOxo8Jt6L
https://t.co/ThG24I9bt7",replied_to,"['tantrum', 'ct', 'bullshit', 'specific', '312', '13', 'globe', 'pilgrimm']"
pt,1466155173244452865,False,2021-11-28 21:20:07+00:00,"Esta quarta-feira foram reportadas “dificuldades pontuais na emissão de certificados covid-19“, um problema que, de acordo com os Serviços Partilhados do Ministério da Saúde, já está resolvido. https://t.co/uWYdvDNtDc",,"['covid', 'certificados', 'que', 'quarta', 'reportadas', 'foram', 'com', 'acordo', 'esta', 'problema', 'um', 'emissao', 'ja', 'partilhados', 'da', 'saude', 'ministerio', 'o', 'dificuldades', 'resolvido', 'de', 'feira', 'na', 'servicos', '19', 'pontuais']"
en,1466155171059228679,False,2021-11-28 21:20:07+00:00,"@Pinz4BobbyD @RogerMarshallMD Hmm, so how many deaths are suggesting the US had as a result of Covid last year? 🙄",replied_to,"['covid', 'last', 'death', 'result', 'year', 'hmm', '?', 'many', 'suggesting', 'u']"
en,1466155170744528897,False,2021-11-28 21:20:07+00:00,"Michigan anti-vaxxer, election canvasser, and Big Lie proponent is dead from COVID-19 https://t.co/WsaMQLqN4O 

Thoughts and prayers didn't work, unfortunately.  #trumpchump #WillTheyEverLearn #TrumpVirus",,"['covid', 'anti', 'vaxxer', 'prayer', 'dead', 'proponent', 'big', 'work', 'lie', 'canvasser', 'unfortunately', '19', 'election', 'michigan', 'thought']"
es,1466155170660696064,False,2021-11-28 21:20:07+00:00,@ndjokov @_gonzaloferreyr Coincido. Me quedó la espina de Hamburgo y su retiro por covid. Creo que se va a adaptar rápido al nivel atp.,replied_to,"['covid', '@', 'gonzaloferreyr', 'coincido', 'que', 'al', 'su', 'rapido', 'atp', 'por', 'se', 'nivel', 'la', 'retiro', 'quedo', 'hamburgo', 'va', 'espina', 'creo', 'de', 'adaptar']"
en,1466155170274889729,False,2021-11-28 21:20:07+00:00,COVID is teaching hard lessons on trade policy https://t.co/NMHCyTDQfB https://t.co/5WxT5v7oZt,,"['covid', 'hard', 'lesson', 'teaching', 'trade', 'policy']"
en,1466155168270102529,False,2021-11-28 21:20:06+00:00,Lasting immunity found after recovery from COVID-19 | National Institutes of Health (NIH)..⁦@MicheleAgnew⁩ ⁦@BKarahalios⁩  https://t.co/3hZCGfPNWV,,"['found', 'covid', 'health', 'recovery', '|', 'immunity', ')', 'lasting', '19', 'nih', '(', 'national', 'institute']"
in,1466155166873182209,False,2021-11-28 21:20:06+00:00,"Masifnya Pembangunan Infrastruktur, Besarnya Sumber Daya Alam Serta Landainya Penyebaran Covid Menjadikan Indonesia Aman Untuk Berinvestasi https://t.co/Tz7ekiBcaX",replied_to,"['menjadikan', 'pembangunan', 'covid', 'indonesia', 'alam', 'serta', 'masifnya', 'aman', 'berinvestasi', 'besarnya', 'landainya', 'daya', 'untuk', 'sumber', 'penyebaran', 'infrastruktur']"
en,1466155166453972996,False,2021-11-28 21:20:06+00:00,"@n__lun @Timmah_Kutz Agreed, my three kids all had symptoms and it was not Covid. Sore throat, runny nose, etc is going around big time.",replied_to,"['kid', 'covid', 'three', 'etc', 'nose', 'agreed', 'big', 'throat', 'symptom', 'time', 'runny', 'going', 'kutz', 'sore', 'around', 'lun']"
en,1466155166340509696,False,2021-11-28 21:20:06+00:00,@jkalbrechtsen Most already have been exposed to covid. They just didn’t notice it.,replied_to,"['covid', 'already', 'notice', 'exposed']"
en,1466155166231638021,False,2021-11-28 21:20:06+00:00,@mysisloveme this is how i felt when i got covid dw,replied_to,"['covid', 'got', 'felt', 'dw']"
es,1466155164776255488,False,2021-11-28 21:20:05+00:00,"Llame a reportar a @Salud_Ec @XimenaGarzon11 @LassoGuillermo un caso de covid y posible variante ómicron. 
Me agradecieron y no me pidieron ni un solo dato, NADA🤷🏻‍♀️ Increíble dos años después y no han avanzado nada en el manejo del COVID.",,"['covid', 'variante', 'pidieron', 'agradecieron', 'el', 'nada', 'ano', 'do', 'un', 'caso', 'omicron', 'solo', 'posible', 'ec', 'llame', 'avanzado', 'dato', 'increible', 'han', 'de', 'reportar', 'manejo', 'en', 'del', 'ni', 'despues']"
fr,1466155164058931209,False,2021-11-28 21:20:05+00:00,"#VaccinezVous #COVID19 #Covid_19 #coronacircus #Pfizergate #MajoriteSilencieuseVaccinee #5ansdeplus #Macron2022
#DictatureSanitaire #DictatureEnMarche #Presidentielle2022 #LREM
Voici ce que les médias et les politiques vous cachent.Nous ne faisons que vous prévenir.A vous de voir https://t.co/oD6CD2XKsm",quoted,"['le', 'vous', 'cachent', 'prevenir', 'de', 'faisons', 'que', 'ne', 'nous', '19', 'medias', 'voici', 'et', 'ce', 'politiques', 'voir']"
en,1466155163727634433,False,2021-11-28 21:20:05+00:00,@jenfinley22 @JaniceDean @megynkelly I'll never forget that more people have died from Covid under Biden than Trump. Get your derangement off Twitter.,replied_to,"['twitter', 'covid', 'died', 'people', 'I', 'get', 'biden', 'forget', 'trump', 'derangement', 'never']"
en,1466155162179887107,False,2021-11-28 21:20:05+00:00,Chancellor Ronnie Green said the emergence of new and potentially more transmissible COVID variants led to the change in UNL's approach for the coming semester. https://t.co/3anuEVFVUt,,"['change', 'covid', 'unl', 'variant', 'led', 'transmissible', 'coming', 'emergence', 'semester', 'ronnie', 'chancellor', 'potentially', ""'s"", 'new', 'said', 'approach', 'green']"
en,1466155162045751297,False,2021-11-28 21:20:05+00:00,"The new COVID-19 variant was first detected in South Africa and has been declared a ""variant of concern"" by the World Health Organization. https://t.co/AmJrfnVgNq",,"['africa', 'covid', 'health', 'declared', 'organization', 'first', 'variant', 'world', 'detected', '19', 'concern', 'new', 'south']"
en,1466155161877942284,False,2021-11-28 21:20:05+00:00,"The new COVID-19 variant was first detected in South Africa and has been declared a ""variant of concern"" by the World Health Organization. https://t.co/Eehgp8Uyxg",,"['africa', 'covid', 'health', 'declared', 'organization', 'first', 'variant', 'world', 'detected', '19', 'concern', 'new', 'south']"
en,1466155161366241283,False,2021-11-28 21:20:04+00:00,'It's a slow-burning situation that just won't go away' | Hospital systems taxed with COVID patients request federal help https://t.co/eJ18uvYfde,,"['go', 'system', 'taxed', 'covid', ""'it"", 'request', 'federal', '|', 'slow', ""'"", 'away', 'help', 'hospital', 'burning', 'patient', 'situation']"
en,1466155161009762305,False,2021-11-28 21:20:04+00:00,"@AdamGrant1992 @SkyNews Increased risk factor for sure. However, genetics means you just dont know who will react badly. It could be the superfit guy in his early 40s with no risk factors that dies! We shouldnt be complacent. 

https://t.co/VXFo8vHkSk",replied_to,"['mean', 'react', 'risk', 'early', 'superfit', 'could', 'complacent', 'increased', 'badly', '40', 'however', 'sure', 'factor', 'know', '!', 'dy', 'genetics', 'factor', 'guy']"
de,1466155160598716422,False,2021-11-28 21:20:04+00:00,"@NurderK @c_drosten @reinerhaseloff Mediziner*innen sind immer noch keine Hellseher.  Trotzdem hat Drosten letztes Jahr schon vor einer Phase gewarnt in der viele aber nicht genug Menschen geimpft sind.

Er sollte ehrlich sein : Es war Wahlkampf. Und darauf wurde sich im Sommer konzentriert, nicht auf Covid.",replied_to,"['covid', 'mediziner', 'sind', 'noch', '*', 'wurde', 'wahlkampf', 'und', 'hellseher', 'hat', 'darauf', 'viele', 'sollte', 'vor', 'innen', 'er', 'der', 'phase', 'gewarnt', 'sein', 'jahr', 'konzentriert', 'war', 'keine', 'ehrlich', 'trotzdem', 'schon', 'sommer', 'drosten', 'letztes', 'aber', 'genug', 'I', 'sich', 'geimpft', 'menschen', 'auf', 'e', 'einer', 'immer', 'nicht']"
en,1466155159889891335,False,2021-11-28 21:20:04+00:00,"@DanPeacock12 They talk about sending people with covid there, is that true?? Or are the camps for the unvaccinated!!??",replied_to,"['covid', 'camp', '!', '?', 'unvaccinated', 'talk', 'true', 'sending', 'people']"
de,1466155159709437966,False,2021-11-28 21:20:04+00:00,Gerade habe ich von der französischen Anti Covid App die Einladung zum Boostern erhalten 🤣. Vielleicht sollte ich wieder einmal eine Reise nach Paris einplanen…,,"['covid', 'einmal', 'von', 'franzosischen', 'die', 'ich', 'nach', 'zum', 'einplanen', 'sollte', 'der', 'anti', 'erhalten', 'vielleicht', 'reise', 'einladung', 'gerade', 'habe', 'boostern', 'wieder', 'eine', 'paris', 'app']"
en,1466155159298445319,False,2021-11-28 21:20:04+00:00,"The new COVID-19 variant was first detected in South Africa and has been declared a ""variant of concern"" by the World Health Organization. https://t.co/Jaaxq6K8JN",,"['africa', 'covid', 'health', 'declared', 'organization', 'first', 'variant', 'world', 'detected', '19', 'concern', 'new', 'south']"
en,1466155159118090243,False,2021-11-28 21:20:04+00:00,"""Field Yates on Twitter “Patriots S Kyle Dugger missed practice today as the team awaits more information on a possible COVID-19-related situation, per source. While it’s uncertain as of now, he could wind up on the Reserve/COVID-19 list.”"" https://t.co/dvaLu3fyLp",,"['possible', 'covid', 'reserve/covid', 'list', 'wind', 'patriot', 'uncertain', 'team', 'could', 'twitter', 'yates', 'information', 'today', 'missed', 'practice', 'related', 'kyle', 'awaits', 'per', 'source', '19', 'field', 'dugger', 'situation']"
de,1466155159076098057,False,2021-11-28 21:20:04+00:00,@RobertKennedyJr @ChildrensHD @AwakenWithJP Listen ! https://t.co/GlOscbZWjT,replied_to,"['!', 'listen']"
en,1466155158837022734,False,2021-11-28 21:20:04+00:00,"@brianlilley What else is new, soon she will find out that the covid was just bs and new variant is to just keep us inline",replied_to,"['keep', 'covid', 'inline', 'b', 'soon', 'find', 'variant', 'new', 'u', 'else']"
en,1466155156886667265,False,2021-11-28 21:20:03+00:00,"According to the data released today by the province of Ontario, over 43% of todays numbers, of fully vaccinated individuals, are new cases of Covid... https://t.co/s8EojDfxPd",quoted,"['vaccinated', 'province', '%', 'covid', 'individual', '43', 'today', 'data', 'new', 'case', 'number', 'fully', 'released', 'according', 'today', 'ontario']"
en,1466155156651888642,False,2021-11-28 21:20:03+00:00,"Are additional COVID precautions necessary due to the emerging Omicron variant or is this an overreaction? @jeffwagner620 gives his thoughts on the US' latest actions...

Do you believe all this is necessary?

Find full Jeff Wagner Show podcasts here: https://t.co/etL5RfKhSu https://t.co/7I5UycNKeH",,"['covid', 'additional', '?', 'believe', 'thought', 'latest', 'wagner', 'overreaction', ""'"", 'find', 'necessary', 'action', 'omicron', 'show', 'variant', 'due', 'jeff', 'give', 'podcasts', 'emerging', 'precaution', 'u', 'full']"
en,1466155156316114944,False,2021-11-28 21:20:03+00:00,@DrKGregorevic The great irony is doctors not advocating for maximum protection of children from Covid with known and unknown long term sequaelae. Transmission of suffering mindset is not helpful either,replied_to,"['covid', 'known', 'unknown', 'either', 'protection', 'long', 'suffering', 'irony', 'doctor', 'great', 'advocating', 'mindset', 'transmission', 'term', 'maximum', 'sequaelae', 'helpful', 'child']"
sl,1466155156098142214,False,2021-11-28 21:20:03+00:00,"Coby White, positivo en COVID, dijo Billy Donovan",,"['covid', 'billy', 'en', 'donovan', 'dijo', 'coby', 'positivo', 'white']"
en,1466155154894327810,False,2021-11-28 21:20:03+00:00,@ElectionWiz It is going to turn out to be the most mild form of Covid.  Viruses doing what comes naturally.  They become more transmissible but less deadly.  We should actually be celebrating.,replied_to,"['covid', 'virus', 'naturally', 'celebrating', 'transmissible', 'deadly', 'actually', 'turn', 'mild', 'going', 'form', 'become', 'le', 'come']"
es,1466155154156175367,False,2021-11-28 21:20:03+00:00,"Este miércoles se identificó el primer caso de covid de la variante ómicron en los Estados Unidos; fue en el estado de California

#Covid19 #ReporteCovid
#Ómicron #CovidenEU
´#ÓmicronenEU https://t.co/dpTAb7ZVIw",,"['covid', 'california', 'variante', 'unidos', 'el', 'primer', 'se', ""'"", 'la', 'caso', 'omicron', 'este', 'miercoles', 'identifico', 'los', 'fue', 'estado', 'de', 'estados', 'en']"
pt,1466155153640378368,False,2021-11-28 21:20:03+00:00,mds como é horrível fazer o exame de COVID,,"['covid', 'de', 'fazer', 'exame', 'horrivel', 'md', 'como', 'e']"
en,1466155153057193987,False,2021-11-28 21:20:02+00:00,"Our COVID-19 testing sites are back to their regular schedule this week, with test sites open today (AHS), Thurs (EHS &amp; LMS), and Fri (EHS and WMS), plus all day Saturday at AHS. We continue to recommend regular testing to help us identify and #stopthespread of positive cases. https://t.co/RGgDGhVpPP",,"['fri', 'covid', 'thurs', '&', 'wms', 'open', 'lm', 'positive', 'test', 'week', 'amp', 'regular', 'today', 'testing', 'case', 'ehs', 'plus', 'help', 'identify', 'schedule', 'site', 'back', 'day', ')', 'recommend', '19', 'saturday', '(', 'continue', 'u', 'ahs']"
en,1466155153036300290,False,2021-11-28 21:20:02+00:00,"@lab_2402 @HollyJen86 @Ira22249690 @Sjopinion10 Thanks Lee. I'll get answers mate.

I just hate it when people love the drama and/or the excuse. A guy in work thinks he's got long CoViD because he feels a bit spaced out and tired.

Illness is real. If you're ill, understand it, isolate it and fix it. Don't milk it, FFS!",replied_to,"['ill', 'covid', 'get', 'got', 'understand', 'and/or', 'people', 'real', 'tired', 'feel', 'thanks', 'bit', 'milk', 'think', 'illness', '2402', 'fix', 'drama', 'excuse', '!', 'spaced', 'lee', 'ffs', 'love', 'I', 'mate', 'long', 'hate', 'isolate', 'answer', 'work', 'guy']"
en,1466155152801468417,False,2021-11-28 21:20:02+00:00,"Over 7,000 Marines Unvaccinated As COVID-19 Vaccine Mandate Deadline Hits
 | ZeroHedge https://t.co/JNsh2YvhGt https://t.co/JQE9i3QZJf",,"['hit', 'covid', 'deadline', 'zerohedge', '000', '|', 'mandate', 'vaccine', 'unvaccinated', '19', '7', 'marine']"
