possibly_sensitive,lang,tweet_id,text,created_at,type,clean_tweet
False,en,1466159987588317192,"@kevinpurcell @trvrb Ohhh, ok. Weird. Then, not to be flippant, but why care? Because of its effect solely on transmission? Like keeping it under control. Or also symptomatic vs asymptomatic infection too? Is it necessarily a bad thing if a milder form of Covid circulates and displaces delta?",2021-11-29 21:39:15+00:00,replied_to,"['ohhh', 'also', 'transmission', 'control', 'weird', 'keeping', 'flippant', 'too', 'thing', 'milder', 'symptomatic', 'asymptomatic', 'v', 'ok', 'necessarily', 'circulates', 'care', 'like', 'bad', 'form', 'effect', 'delta', '?', 'displaces', 'solely', 'infection', 'covid']"
False,es,1466159987315646466,"@AlmeidaPP_ Como tu partido imponiendo el pasaporte covid obligatorio atentando contra las libertades de todos.
Sois lo peor",2021-11-29 21:39:15+00:00,replied_to,"['sois', 'el', 'imponiendo', 'como', 'tu', 'atentando', 'la', 'de', 'todos', 'peor', 'covid', 'lo', 'pasaporte', 'partido', 'contra', 'obligatorio', 'libertades']"
False,fr,1466159987118465026,@Softroader @nathanpsmad C'est le cas pour plein d'autres maladies que le covid. Doit on arrêter de vivre pour autant?,2021-11-29 21:39:15+00:00,replied_to,"[""c'est"", 'pour', 'autant', 'arreter', 'plein', ""d'autres"", 'de', 'que', 'malady', 'doit', 'covid', 'le', 'vivre', 'ca', '?']"
False,en,1466159986724245508,"@SusanStJames3_ Most of Covid cases comes from washing machine. Myself I didn’t clean a sheet since 2020. My house it smell, but I am safe.",2021-11-29 21:39:15+00:00,replied_to,"['2020', 'come', 'washing', 'clean', 'machine', 'since', 'smell', 'covid', 'safe', 'case', 'house', 'sheet']"
False,pt,1466159985914753024,"𝐏𝐀𝐍𝐃𝐄𝐌𝐈𝐀 𝐄𝐌 𝐒𝐎𝐑𝐎𝐂𝐀𝐁𝐀 - O secretário da Saúde, Vinicius Rodrigues, comentou que a previsão, feita pela pasta, tem início neste fim de ano. #covid19 #sorocaba #cruzeirofm
https://t.co/4qxykQqfdM",2021-11-29 21:39:15+00:00,,"['inicio', 'ano', 'vinicius', 'comentou', 'rodrigues', 'pasta', 'da', 'SOROCABA', 'que', 'secretario', 'pela', 'PANDEMIA', 'fim', 'neste', 'previsao', 'tem', 'de', 'saude', 'feita']"
False,es,1466159985864413193,@ofmateu1 @CachitoMarrero @LuisLacallePou Decime 5 coss positivas que ha hecho el gobierno multicolor. Te ayudo con una si queres el sistema de vacunacion contra el covid si bien llegaron un poco tarde pero en fin considero q estuvo bien como se planifico. Despues en estos 2 años no hay nada destacable,2021-11-29 21:39:15+00:00,replied_to,"['estos', 'multicolor', 'se', 'despues', 'considero', 'destacable', 'ha', 'hecho', 'gobierno', 'tarde', 'queres', 'ano', 'q', 'llegaron', 'ayudo', 'decime', 'el', 'pero', 'con', 'una', 'que', 'te', 'contra', 'un', 'nada', '5', 'vacunacion', 'planifico', 'en', 'si', 'positivas', 'hay', 'fin', 'poco', 'como', '2', 'de', 'cos', 'covid', 'sistema', 'bien', 'estuvo']"
False,en,1466159984438398985,Instagram Auto-Income 2021 (COVID-19 approved!) – Join Now – Make Money – ProfitsGram https://t.co/LpuGHu7LZ3,2021-11-29 21:39:14+00:00,,"['instagram', 'profitsgram', 'make', ')', '19', 'approved', 'covid', 'join', 'money', '!', 'auto', '(', '2021', 'income']"
False,en,1466159983725326339,"Psaki goes off on GOP for threatening a gov’t shutdown over vaccine mandates &amp; withholding Trump’s positive COVID test.

https://t.co/qkMjgWTsA1",2021-11-29 21:39:14+00:00,,"['shutdown', ""gov't"", '&', 'withholding', 'psaki', 'gop', 'vaccine', 'trump', 'threatening', 'go', 'amp', 'test', 'covid', ""'s"", 'positive', 'mandate']"
False,en,1466159981988876289,"Heads up, booster backers. 

Alberta will announce on Wednesday its expanded COVID-19 booster shot program for people 18+, CityNews has learned https://t.co/zrwcY3n88t

#yeg #yyc #ableg",2021-11-29 21:39:14+00:00,,"['people', '18+', 'head', '19', 'shot', 'citynews', 'backer', 'alberta', 'announce', 'covid', 'program', 'learned', 'booster', 'expanded', 'wednesday']"
False,und,1466159980495527936,https://t.co/UuoxKyqS8N,2021-11-29 21:39:13+00:00,,[]
False,en,1466159976997695492,Instagram Auto-Income 2021 (COVID-19 approved!) – Join Now – Make Money – ProfitsGram https://t.co/hhqrT01XrJ,2021-11-29 21:39:13+00:00,,"['instagram', 'profitsgram', 'make', ')', '19', 'approved', 'covid', 'join', 'money', '!', 'auto', '(', '2021', 'income']"
False,en,1466159976880254982,"BREAKING NEWS: $EPWCF Empower Clinics Successfully Completes Health Canada Review To Sell Covid-19 At-Home Saliva Collection Kit 
    https://t.co/e8lq6FRla5
     #MWN #Stocks @adam_waters89 @proactive_ca  $ABUS $AABB $PEXZF $FIFG  via @MarketWN",2021-11-29 21:39:13+00:00,,"['waters89', 'completes', 'kit', 'breaking', 'home', 'epwcf', 'news', 'successfully', 'canada', 'empower', 'review', 'health', 'ca', 'sell', 'aabb', 'via', 'pexzf', 'abus', 'collection', 'saliva', 'clinic', '19', '$', 'covid', 'fifg']"
False,en,1466159976762724367,"@RodHalvorsen I've seen:
1. Shut up, anti-vaxer.
2. FIFA is not aware of it. It's only rumor at this point.
3. There's no causal evidence it's from the vax.
4. It was actually Covid (!)
5. Okay, maybe it's a thing, but it's worth it to save millions of grannies - you selfish anti-vaxer.",2021-11-29 21:39:13+00:00,replied_to,"['worth', 'actually', 'point', '3', 'granny', '(', 'fifa', 'I', 'save', 'selfish', 'causal', 'seen', '1', 'vaxer', 'evidence', 'okay', 'thing', 'anti', '!', 'rumor', '5', 'vax', ')', 'maybe', 'million', '4', '2', 'covid', 'shut', 'aware']"
False,en,1466159976657862658,WAYNE ROOT: How I Beat Covid in 48 Hours with Ivermectin - Just Like Joe Rogan and NFL Quarterback Aaron Rodgers https://t.co/801EdpmUYq,2021-11-29 21:39:13+00:00,,"['ivermectin', '48', 'root', 'like', 'beat', 'hour', 'rogan', 'joe', 'rodgers', 'covid', 'quarterback', 'wayne', 'nfl', 'aaron']"
False,en,1466159975932338182,"This fits in with my friend who works in the care sector and has put in a self certification which ends Dec 24th. Her GP has refused to give her a medical exemption and has previously had covid. What are your views on this? VP?
@EssexPR @TonyHinton2016 @DrHoenderkamp @danwootton https://t.co/SW76IQsAoy",2021-11-29 21:39:12+00:00,quoted,"['self', 'certification', 'view', 'this', 'fit', 'previously', 'dec', 'exemption', 'refused', 'vp', 'care', '?', 'work', 'end', 'give', 'sector', 'medical', '24th', 'put', 'gp', 'covid', 'friend']"
False,en,1466159975785504769,"@actdottv This is why the GOP is actively spreading Covid, so they can absolve tRump from all the Covid deaths he caused. The GOP wants more people to die under Biden’s watch, so they can say tRump did better 
cc: @PeterHotez @DrEricDing",2021-11-29 21:39:12+00:00,replied_to,"['better', 'people', 'say', 'trump', 'gop', 'biden', 'spreading', 'die', 'cc', 'death', 'caused', ""'s"", 'covid', 'watch', 'actively', 'want', 'absolve']"
False,en,1466159974262972421,Writing about #COVID19 antiviral treatments and need an expert quickly? Check out @RealSciLine’s #COVID19 expert resources specifically on antiviral drugs. See here: https://t.co/LZE0Z5BhH7,2021-11-29 21:39:12+00:00,,"['expert', 'resource', 'specifically', 'check', 'see', 'writing', 'quickly', 'antiviral', 'need', ""'s"", 'treatment', 'drug', '?']"
False,en,1466159974116212743,"Hochul's administration clarified today that its emergency order on COVID-19 was citing transmission rates from April of this year, not April 2020 because of a clerical error. 
https://t.co/tESN1dc5Pm",2021-11-29 21:39:12+00:00,,"['2020', 'year', 'order', 'citing', 'error', '19', 'clerical', 'emergency', 'clarified', ""'s"", 'administration', 'covid', 'transmission', 'today', 'rate', 'april', 'hochul']"
False,en,1466159973998776328,I just remembered that I arrived to work this morning and my friend told me she had a dream I got Covid &amp; was intubated and she was crying? 🥴 yp just be saying things,2021-11-29 21:39:12+00:00,,"['morning', '&', 'remembered', 'told', 'intubated', 'saying', 'cry', 'work', 'amp', 'got', 'covid', 'friend', 'arrived', 'dream', 'thing', '?', 'yp']"
False,en,1466159973176688650,Remembering I was going to tour Europe with an established act before COVID &amp; it didn’t work out https://t.co/mmenFFn0rr,2021-11-29 21:39:12+00:00,,"['tour', '&', 'established', 'work', 'amp', 'covid', 'act', 'remembering', 'europe', 'going']"
False,en,1466159972798976002,"Between 2007 and 2016, Australian companies went sideways.  Was the COVID reset and stimulus just the shot in the arm that was needed to kickstart a new growth cycle? https://t.co/ZhJGYCohft",2021-11-29 21:39:12+00:00,,"['australian', 'sideways', 'company', '2007', 'stimulus', 'shot', 'needed', 'kickstart', 'arm', 'growth', 'cycle', 'covid', '2016', 'went', 'reset', '?', 'new']"
False,en,1466159972300034050,"The federal government has also closed its border to foreign nationals who have recently travelled through 10 African countries, including Nigeria. https://t.co/hupxGWPQbQ",2021-11-29 21:39:11+00:00,,"['border', 'closed', 'travelled', 'government', 'national', '10', 'foreign', 'country', 'also', 'including', 'recently', 'federal', 'african', 'nigeria']"
False,es,1466159971129827331,"Crisis en la cabeza y domingo por la tarde urgencias, me diagnostican faringitis. Tras terminar antibióticos después de dos pruebas covid, tener que volver miércoles por la mañana por otra crisis que me deja sin visión en la carretera, hospitales privados y sin cita hasta 13/1/22 https://t.co/7rfyFoCXFx",2021-11-29 21:39:11+00:00,quoted,"['vision', 'despues', '13/1/22', 'urgencias', 'sin', 'tarde', 'volver', 'privados', 'pruebas', 'miercoles', 'carretera', 'terminar', 'hasta', 'cabeza', 'hospitales', 'diagnostican', 'que', 'crisis', 'en', 'do', 'domingo', 'tener', 'deja', 'faringitis', 'antibioticos', 'la', 'de', 'tras', 'otra', 'covid', 'manana', 'cita', 'por']"
False,en,1466159970408411141,@mynamesnotgordy I am so po'd about this - as a sole prop with no staff (had one I had to lay off due to COVID) my business didn't even qualify for the PPE/cleaning expenses I incurred to operate safely while Premier Fuckface promised he'd have our backs. I hear Galen Weston is happy though.,2021-11-29 21:39:11+00:00,replied_to,"['would', 'had', 'promised', 'one', 'fuckface', 'weston', 'hear', 'sole', '(', 'galen', 'back', 'operate', 'premier', 'expense', 'safely', 'happy', 'though', 'business', 'due', ""'d"", ')', 'incurred', 'staff', 'even', 'qualify', 'lay', 'ppe/cleaning', 'po', 'covid', 'prop']"
False,es,1466159968294420490,"1 de diciembre, no paro de estornudar, no tengo COVID, ni omicron, tengo alergia a la navidad.",2021-11-29 21:39:11+00:00,,"['alergia', 'estornudar', 'ni', 'tengo', 'la', 'de', '1', 'diciembre', 'paro', 'navidad', 'covid', 'omicron']"
False,en,1466159968231510024,@msdelmyriveraa covid,2021-11-29 21:39:11+00:00,replied_to,['covid']
False,pt,1466159967514374152,@clubedopairico Se espirrou foi covid... só  que omicron.,2021-11-29 21:39:10+00:00,replied_to,"['se', 'espirrou', 'que', 'covid', 'foi', 'omicron']"
False,nl,1466159967233351680,Zo even ander nieuws https://t.co/PrtCYUS5Rc,2021-11-29 21:39:10+00:00,,"['even', 'ander', 'nieuws', 'zo']"
False,tr,1466159967174643718,"#BRENT
Ups!

Teknik haberi çağırıyorsa ve bu Brent tekrar yükselen kırmızı üzerine çıkamıyorsa, Covid ile ilgili kötü haberler geliyor olabilir.

Sat vermeden, stop gelmeden elinizdekileri kaptırmayın ama borsalarda dikkatli olmayı tavsiye ederim. https://t.co/aajhaWfPZ2",2021-11-29 21:39:10+00:00,,"['kaptirmayin', 'kotu', 'ups', 'bu', 'kirmizi', 'tekrar', 'gelmeden', 'cikamiyorsa', 'ama', '!', 'haberi', 'cagiriyorsa', 'tavsiye', 'geliyor', 'olmayi', 'sat', 'haberler', 'borsalarda', 'brent', 'ilgili', 'yukselen', 'elinizdekileri', 'ile', 'teknik', 'uzerine', 'olabilir', 'vermeden', 'covid', 'stop', 'dikkatli', 'ederim']"
False,en,1466159966419660813,Brain problems found in 1% of hospitalized COVID-19 patients; real-world data shows Moderna vaccine highly effective https://t.co/BKsxfIPstu,2021-11-29 21:39:10+00:00,,"['patient', 'show', 'effective', 'problem', 'brain', 'world', 'vaccine', '19', '%', 'real', '1', 'covid', 'moderna', 'highly', 'found', 'hospitalized', 'data']"
False,en,1466159965857583106,"@Chairface5 You don't need to rely on their hidden data. You can just see the real world drop in deaths and hospitalizations, even though they don't prevent getting COVID entirely as much as we had hoped. They're still miracles.",2021-11-29 21:39:10+00:00,replied_to,"['hoped', 'still', 'rely', 'world', 'entirely', 'hidden', 'though', 'hospitalization', 'getting', 'see', 'real', 'drop', 'data', 'much', 'even', 'prevent', 'miracle', 'death', 'need', 'covid']"
False,en,1466159965773742085,"Remdesivir for covid??? Why??

“Based on the currently available evidence, we are moderately certain that remdesivir probably has little or no effect on all-cause mortality at up to day 28 in hospitalised adults w/ SARS-CoV-2 infection.” https://t.co/6AYzeGkaEp",2021-11-29 21:39:10+00:00,,"['sars', 'based', 'hospitalised', 'probably', 'currently', 'evidence', 'moderately', 'little', 'why', 'certain', 'day', 'available', 'effect', '?', 'mortality', 'remdesivir', 'cov', 'w/', '2', 'adult', 'covid', 'infection', '28']"
False,pt,1466159965333344256,Hospital do Oeste passa a exigir comprovação de vacina contra COVID-19 para visitantes e acompanhantes https://t.co/A39KRXZ41G,2021-11-29 21:39:10+00:00,,"['visitantes', 'e', 'acompanhantes', 'hospital', 'para', '19', 'vacina', 'de', 'passa', 'covid', 'oeste', 'comprovacao', 'contra', 'exigir']"
False,es,1466159964154703876,"@malmeke @margem21 @F_Sanchez_Drago Aquí están las declaraciones de la doctora que descubrió esta variante y comenta que los síntomas son inusualmente leves. Y aquí, en Europa te los venden como graves  y hasta tienen los efectos adversos de la vacuna 🤣Plumero a la vista, una vez más https://t.co/AVuHWSgGr1",2021-11-29 21:39:10+00:00,replied_to,"['graf', 'leves', 'la', 'inusualmente', 'adversos', 'esta', 'sanchez', 'comenta', 'variante', 'europa', 'hasta', 'venden', 'una', 'que', 'vez', 'te', 'efectos', 'vista', 'aqui', 'vacuna', 'en', 'estan', 'son', 'plumero', 'drago', 'como', 'los', 'la', 'de', 'sintomas', 'ma', 'descubrio', 'doctora', 'declaraciones', 'tienen']"
False,fr,1466159963840073734,"Covid-19: de la Grèce à l’Allemagne, l’obligation vaccinale fait son chemin en Europe – BFMTV https://t.co/kIxvUJmgip",2021-11-29 21:39:09+00:00,,"['vaccinale', 'en', '19', 'la', 'de', ""l'obligation"", 'son', 'covid', 'grece', 'bfmtv', 'chemin', 'fait', 'europe', ""l'allemagne""]"
False,en,1466159963768643584,@cz_binance @binance  is more contagious than COVID but in good terms 🤑❤️,2021-11-29 21:39:09+00:00,replied_to,"['binance', 'term', 'covid', 'contagious', 'good']"
False,en,1466159963663970306,"#humanupgrades

Beyond thankful to @NorthernEssex and my colleagues, Rosanna and Marissa (not in this picture), for providing our campus community with the opportunity to get our COVID-19 vaccination/booster and flu shot. Looking forward to having more students on campus in 2022! https://t.co/dSzO1CQP68",2021-11-29 21:39:09+00:00,,"['marissa', 'thankful', 'picture', 'shot', 'forward', 'campus', '(', 'community', 'providing', 'colleague', 'opportunity', '!', 'flu', ')', 'get', 'looking', 'beyond', 'rosanna', '2022', '19', 'vaccination/booster', 'student', 'covid', 'not']"
False,en,1466159962514731010,"No, but COVID made a 'guinea pig' out of her

Fitness Enthusiast Who Died of COVID Didn't Want to Be 'Guinea Pig' With Vaccine https://t.co/CFZXdxmpOD",2021-11-29 21:39:09+00:00,,"['made', 'vaccine', 'fitness', ""'"", 'covid', 'enthusiast', 'pig', 'want', ""'guinea"", 'died']"
False,en,1466159961340317697,@danbarker @TrafalgarsTree @trafalgartree Did COVID also socially distance the branches of this Fern...or its just unforgiving on our retinas,2021-11-29 21:39:09+00:00,replied_to,"['distance', 'unforgiving', 'fern', 'also', 'retina', 'covid', 'branch', 'socially']"
False,de,1466159960178442251,"@UniHannover verstehe ich das richtig, dass Prof. Stefan Homburg die Meinung der Universität Hannover vertritt, wenn er sagt die aktuelle bundesweite Verlegung von Covid-Patienten sei eine ""reine Show, damit man die Bundeswehr vorzeigen kann""? https://t.co/8h3UHGWqdr",2021-11-29 21:39:09+00:00,,"['der', 'stefan', 'meinung', 'hannover', 'reine', 'da', 'ich', 'das', 'verlegung', 'bundesweite', 'kann', 'verstehe', 'er', 'sagt', 'universitat', 'vorzeigen', 'patienten', 'wenn', 'bundeswehr', 'man', 'show', '?', 'aktuelle', 'homburg', 'vertritt', 'die', 'von', 'eine', 'sei', 'damit', 'covid', 'richtig', 'prof']"
False,fr,1466159959482249216,"Covid-19: de la Grèce à l’Allemagne, l’obligation vaccinale fait son chemin en Europe – BFMTV https://t.co/gLwBGXWM5t",2021-11-29 21:39:08+00:00,,"['vaccinale', 'en', '19', 'la', 'de', ""l'obligation"", 'son', 'covid', 'grece', 'bfmtv', 'chemin', 'fait', 'europe', ""l'allemagne""]"
False,en,1466159958563733513,"No. Even if less virulent this coronavirus mutates rapidly, making it more like other coronaviruses (e.g. common cold) where infection bestows no immunity whatsoever. More important is if the new variant attacks brain, liver, heart &amp; kidneys like Covid. If not, then it's better. https://t.co/GVYss3RGTd",2021-11-29 21:39:08+00:00,quoted,"['important', 'better', 'bestows', 'immunity', 'brain', 'amp', 'kidney', 'coronavirus', 'making', '(', 'cold', 'e', 'whatsoever', 'coronaviruses', 'common', 'attack', 'new', '&', 'like', ')', 'g', 'heart', 'even', 'virulent', 'infection', 'variant', 'covid', 'liver', 'rapidly', 'mutates', 'le']"
