text,possibly_sensitive,created_at,lang,tweet_id,type,clean_tweet
@TheAmazing_JD @FandomMenaceLs We didn’t even get anything for Black Widow until this year and AFTER they already killed off her character.,False,2021-11-29T01:40:06.000Z,en,1465133433995161602,replied_to,"['get', 'killed', 'character', 'black', 'widow', 'jd', 'anything', 'year', 'already', 'even']"
"BLACK WIDOW 2010, ISSUE SEVEN https://t.co/azcv5LLntk",False,2021-11-29T01:36:13.000Z,en,1465132457741586436,,"['2010', 'issue', 'widow', 'black', 'seven']"
"@Colin444 I'm trying to figure out the person at the end. I kind of watched Black Widow half distracted over a couple days. I wonder if they are from that one? I probably missed a character, unless the person is from some other Marvel show/movie. I just wonder when the next one will be on?",False,2021-11-29T01:34:54.000Z,en,1465132128769818635,replied_to,"['trying', 'kind', 'I', 'next', 'widow', 'missed', 'marvel', 'probably', 'character', 'black', '?', 'wonder', 'unless', 'day', 'couple', 'on', 'figure', 'watched', 'half', 'one', 'distracted', 'end', 'show/movie', 'person']"
@CatholicTao I haven't done Black Widow but she's not one of the options right now. Neither is Illyana (aka Magik) or the other Black Widow. Just the 4 listed in the poll.,False,2021-11-29T01:34:37.000Z,en,1465132054471921667,replied_to,"[')', 'right', 'one', 'poll', 'done', 'widow', 'option', 'black', 'neither', 'illyana', 'aka', '(', '4', 'listed', 'magik']"
"I’m a black, black widow, black widow, widow, Ah ahah, black widow, widow, ah ahah",False,2021-11-29T01:34:33.000Z,en,1465132039158448129,,"['ah', 'I', 'widow', 'black', 'ahah']"
"I have officially learned how to say ""Farewell, douchebags!"" in Russian.

Thank you, Black Widow!",False,2021-11-29T01:34:25.000Z,en,1465132006132662278,,"['learned', 'say', 'russian', 'thank', 'black', '!', 'widow', 'officially', 'farewell', 'douchebags']"
✨💜Going live in 30 min! https://t.co/in0TISk6cl 8pm cst we're playing #sims4 as #kristenstewert the bougie black widow and maybe some #ApexLegends l8er 💜✨ #TwitchStreamers #twitch #twitchtv #smallstreamers #LIVE https://t.co/fTIYY0FYe7,False,2021-11-29T01:33:12.000Z,en,1465131698530701316,,"['min', 'going', '!', '30', 'live']"
@BexYoung_74 @ODEONCinemas Did that with me for CEA. I just bought the tickets and hopefully they’ll sort it out when we get there and maybe get a free ticket for the next visit. That’s what happened with Black Widow anyway,False,2021-11-29T01:33:02.000Z,en,1465131656877158404,replied_to,"['maybe', 'happened', 'sort', 'get', 'next', 'black', 'widow', 'cea', 'visit', 'anyway', 'ticket', 'hopefully', 'bought', '74', 'ticket', 'free']"
watched at the mcu movies lately and FUCK scarlet witch and black widow 🥴🥴🥵🥵 https://t.co/am6JsxsAgs,False,2021-11-29T01:32:12.000Z,en,1465131445547159553,,"['witch', 'watched', 'fuck', 'mcu', 'black', 'widow', 'lately', 'movie', 'scarlet']"
@filmtasha Why did you choose black widow for that category when ghost was RIGHT THERE,False,2021-11-29T01:30:14.000Z,en,1465130950665412609,replied_to,"['ghost', 'choose', 'right', 'widow', 'black', 'category']"
Black Widow 2020 Natasha Romanoff Outfits Cosplay Costume Halloween Custom Made https://t.co/hIBuCqIfh7 eBay,False,2021-11-29T01:28:32.000Z,en,1465130523802497029,,"['romanoff', 'outfit', 'halloween', 'custom', 'made', 'widow', 'black', 'cosplay', '2020', 'natasha', 'costume']"
Check out this listing I just added to my #Poshmark closet: NIB Funko POP! Black Widow 610 TASKMASTER. https://t.co/G130mxGMb5 #shopmycloset @poshmarkapp,False,2021-11-29T01:28:29.000Z,en,1465130510477262855,,"['pop', 'added', 'black', 'widow', '!', 'taskmaster', 'check', 'nib', 'closet', '610', 'listing', 'funko']"
"BLACK WIDOW: THE THINGS THEY SAY ABOUT HER 2005, ISSUE 1 https://t.co/FCqhebVcKy",False,2021-11-29T01:27:59.000Z,en,1465130384270630916,,"['1', 'say', 'thing', 'issue', 'widow', 'black', '2005']"
"Taquilla global. 
Última semana que Black Widow ($376.9 mdd) aparece en el top 10 de 2021. La rebasarán Dune y Eternals.
En cuestión de una semana, Ómicron vino a cambiar el panorama de diciembre. ¿#SpiderManNoWayHome y Sing 2 debutarán en grande o les irá como a #WW84? https://t.co/n7mCZnu5RS",False,2021-11-29T01:27:38.000Z,es,1465130296668573699,,"['semana', 'que', 'top', 'el', '(', 'grande', 'ultima', '9', 'eternals', 'como', 'una', 'panorama', 'dune', 'cuestion', ')', 'aparece', 'de', 'ira', 'cambiar', 'global', 'widow', '$', 'omicron', 'debutaran', 'le', '10', 'taquilla', 'vino', 'black', '?', 'en', 'mdd', '376', '2021', 'diciembre', '2', 'sing', 'rebasaran', 'la']"
@beIovafilm Wait.. doesn’t everyone whose seen Black Widow and Dr. Strange love Black Widow and Dr. Strange? No? Hot people only? Okayy.,False,2021-11-29T01:25:28.000Z,en,1465129754277912583,replied_to,"['people', 'only', 'no', 'everyone', 'dr', 'black', 'whose', 'widow', 'love', 'seen', '?', 'wait', 'strange', 'okayy', 'hot']"
#PopVinylFigures #PopMovies Funko Pop! Movies: Black Widow - Natasha Romanoff Vinyl Figure https://t.co/v7IuS2zqnl https://t.co/zZmE8MMI6X,False,2021-11-29T01:25:08.000Z,en,1465129669901099008,,"['romanoff', 'pop', 'figure', 'vinyl', 'black', 'widow', '!', 'movie', 'natasha', 'funko']"
Heute im TV: Avengers 4 hat ein Black Widow-Problem - MOVIEPILOT NEWS https://t.co/cJahF5x6cf https://t.co/AE9aP4IGqf,False,2021-11-29T01:24:03.000Z,en,1465129394310053892,,"['news', 'avenger', 'I', '4', 'black', 'widow', 'ein', 'hat', 'heute', 'moviepilot', 'tv', 'problem']"
"at least Hawkeye got some type of talent, Black Widow got tasers mane 😒",False,2021-11-29T01:23:57.000Z,en,1465129368997580803,,"['least', 'talent', 'black', 'widow', 'tasers', 'mane', 'hawkeye', 'got', 'type']"
Is anyone else excited about the potential to ship Florence Pugh's Black Widow with Hailee Steinfeld's Hawkeye in the future? I mean we didn't get the ship in the original Avengers and we all know Kate's bi-energy is off the charts in the MCU already....,False,2021-11-29T01:23:50.000Z,en,1465129341667495937,,"['avenger', 'pugh', 'hawkeye', 'future', 'know', 'get', 'widow', ""'s"", 'hailee', 'steinfeld', 'already', 'else', 'ship', 'mcu', 'florence', 'original', 'black', 'potential', '?', 'energy', 'kate', 'bi', 'chart', 'excited', 'anyone', 'mean']"
I wish they would've let this play out; because Black Widow was about to get washed lol. https://t.co/ZRDMFGFuxE,False,2021-11-29T01:23:37.000Z,en,1465129287812407300,quoted,"['play', 'let', 'would', 'get', 'black', 'widow', 'wish', 'lol', 'washed']"
"Empecé a ver Hawkeye, antes de verla deben ver la película Black Widow, la escena post-creditos de esa película conduce a lo que serán los hechos de ésta serie. https://t.co/81awmFrJRN",False,2021-11-29T01:22:33.000Z,es,1465129020681502725,,"['verla', 'ver', 'que', 'post', 'hawkeye', 'empece', 'los', 'de', 'widow', 'conduce', 'deben', 'serie', 'black', 'escena', 'pelicula', 'lo', 'ante', 'hechos', 'esa', 'esta', 'seran', 'creditos', 'la']"
Black Widow fights like Paddy Pimblett,False,2021-11-29T01:21:42.000Z,en,1465128806096773128,replied_to,"['fight', 'like', 'pimblett', 'widow', 'black', 'paddy']"
(🌟) All the Black Widow and Captain America mains. I beg. 😩,False,2021-11-29T01:20:44.000Z,en,1465128561690365952,,"['america', ')', 'main', 'widow', 'black', 'beg', '(', 'captain']"
"a normal person: “let me get ready for the work week, wind down, and prepare to go to bed”
me: “i think i want to watch the last 30 mins of Thor Ragnarok, the last 10 mins of Black Widow, and then watch Infinity War to see the way those movies flow to each other.” 🙃😎",False,2021-11-29T01:19:53.000Z,en,1465128347210506243,,"['way', 'let', 'min', 'week', 'work', 'movie', 'watch', 'prepare', 'think', 'thor', 'get', 'widow', 'flow', '10', 'see', 'want', 'infinity', 'ready', 'black', 'war', 'bed', 'normal', 'last', 'go', 'wind', '30', 'ragnarok', 'person']"
"🎬Black Widow(2021)
ようやく観ましたすみません笑
MCUで劇場で観なかったのは初かもしれない。

アクションの良さはもちろんのこと、ナターシャの過去や以前のMCU作品との繋がりもしっかり垣間見れて楽しめました。
エレーナの少し棘のある？話し方もかわいくてグッド。

ホークアイ第3話早くー！ https://t.co/LOVdQ9MscS",False,2021-11-29T01:19:37.000Z,ja,1465128281284366339,,"['nomcuZuo', 'akushiyonnoLiang', 'mokawaikutegutsudo', 'youyakuGuan', '(', 'deGuan', 'shiJi', 'shiFang', 'kamoshirenai', ')', 'yaYi', 'widow', 'Jian', 'Chang', 'Qu', 'hokuaiDi', 'erenanoShao', 'Zao', '3Hua', 'ku', 'Hua', 'black', '!', 'natashiyanoGuo', 'tonoXi', '?', 'reteLe', 'sahamochironnokoto', '2021', 'mashitasumimasenXiao', 'mcudeJu', 'garimoshitsukariYuan', 'Qian', 'noaru', 'shimemashita', 'Pin', 'nakatsutanohaChu']"
"não pelo amor, eu tô no minuto 27 de black widow agora e vim no twitter fazer essa piada e esse tweet apareceu na tl 😭😭😭😭 https://t.co/EC67zPRKnZ",False,2021-11-29T01:18:57.000Z,pt,1465128112874733578,quoted,"['amor', 'agora', 'twitter', 'tl', 'de', 'apareceu', 'widow', 'esse', 'fazer', 'minuto', 'e', 'black', 'vim', 'essa', 'nao', 'tweet', '27', 'na', 'pelo', 'eu', 'piada']"
"@BearingtonTrade I liked most of Black Widow, but because I liked the sister. Not a huge fan of ScarJo. 

I agree. They are in trouble. The new Hawkeye looks 🤨",False,2021-11-29T01:17:07.000Z,en,1465127651925008385,replied_to,"['agree', 'scarjo', 'trouble', 'sister', 'look', 'widow', 'black', 'liked', 'new', 'huge', 'fan', 'hawkeye']"
I totally forgot black widow and free guy due to technical issues https://t.co/6Ifnv7o7pr https://t.co/L71BCIUHfj,False,2021-11-29T01:16:16.000Z,en,1465127439424753668,quoted,"['totally', 'issue', 'forgot', 'due', 'technical', 'widow', 'black', 'guy', 'free']"
foda q eu ouço smells like teen spirit mó felizona mas com a versão de black widow eu tenho vontade de morrer com tanta tristeza,False,2021-11-29T01:15:37.000Z,pt,1465127272587927554,,"['felizona', 'teen', 'ouco', 'de', 'morrer', 'widow', 'foda', 'vontade', 'like', 'com', 'black', 'tristeza', 'smell', 'ma', 'q', 'eu', 'mo', 'tenho', 'spirit', 'versao', 'tanta']"
@iblogalot *MCU Black Widow,False,2021-11-29T01:13:44.000Z,en,1465126799017275392,replied_to,"['mcu', 'widow', '*', 'black']"
@catboyatlas Travis and his mom are a menace to the black widow society,False,2021-11-29T01:13:27.000Z,en,1465126729966571520,replied_to,"['society', 'travis', 'mom', 'widow', 'black', 'menace']"
@Serlentpops Black widow,False,2021-11-29T01:12:28.000Z,en,1465126481030307840,replied_to,"['widow', 'black']"
scarlett johansson na premier de black widow https://t.co/xsCBmsdw3R,False,2021-11-29T01:11:14.000Z,sv,1465126169263673350,quoted,"['na', 'de', 'black', 'widow', 'scarlett', 'johansson', 'premier']"
@Jedimynds I actually just started it. Watched Black Widow for the first time today too.,False,2021-11-29T01:11:04.000Z,en,1465126130013376517,replied_to,"['watched', 'actually', 'time', 'widow', 'black', 'today', 'started', 'first']"
@voodo0_child She really does. She's gonna be a gold digging black widow. She only likes cats and money.,False,2021-11-29T01:10:37.000Z,en,1465126014397431816,replied_to,"['gold', 'going', 'child', 'really', 'cat', 'black', 'widow', 'like', 'money', 'digging']"
"@iblogalot Besides, him just beating up people is really uninteresting at this point - it makes him feel too powerful, despite being non-powered.

It's the same problem I had with Black Widow, especially when you see super-powered characters like Cap get the shit beaten out of them.",False,2021-11-29T01:09:41.000Z,en,1465125781034586114,replied_to,"['people', 'uninteresting', 'besides', 'cap', 'point', 'really', 'powerful', 'especially', 'make', 'character', 'get', 'widow', 'beaten', 'see', 'like', 'beating', 'despite', 'black', 'powered', 'super', 'problem', 'feel', 'non', 'shit']"
"@Katchin05 Meanwhile, Black Widow deadass up there. So anything is possible",False,2021-11-29T01:09:39.000Z,en,1465125773673705474,replied_to,"['deadass', 'widow', 'meanwhile', 'black', 'possible', 'anything']"
"is that towards the end of Black Widow, you see all the Widows leaving the compound, free to make their own choices. Then, during the second post credits scene in Shang-Chi, you see his sister now having female fighters in addition to the men, and some of them look a little 3:)",False,2021-11-29T01:09:28.000Z,en,1465125726580088838,replied_to,"['choice', 'make', 'compound', 'post', 'shang', 'chi', 'scene', ')', 'leaving', 'little', 'widow', 'free', 'see', 'sister', 'fighter', 'look', 'towards', 'second', 'black', '3', 'credit', 'widow', 'end', 'female', 'addition', 'men']"
"Spoilers from here on out:

So at the end of Black Widow, Ross shows up with ZERO ways to escape for an injured Nat, and then MAGICALLY she's the Nat just before Infinity War and is somehow free and clear. It just makes zero sense to me.

One thing that DID intrigue me, though 2)",False,2021-11-29T01:09:28.000Z,en,1465125725145649156,replied_to,"['though', 'zero', 'make', 'show', 'sense', ')', 'injured', 'way', 'widow', 'magically', 'spoiler', 'nat', 'free', 'somehow', 'infinity', 'black', 'war', 'thing', 'intrigue', 'one', '2', 'ross', 'clear', 'end', 'escape']"
"So I just watched Black Widow and Shang-Chi.

Spoilers potentially past the first part of this tweet, so you've been warned.

In regards to them both, I liked them. I did like Black Widow less, though and it has a quasi plothole that really bugged me. 1:)",False,2021-11-29T01:09:27.000Z,en,1465125723233005573,,"['though', 'warned', 'really', 'regard', 'shang', 'plothole', 'chi', ')', 'widow', 'spoiler', '1', 'part', 'past', 'like', 'le', 'black', 'potentially', 'quasi', 'tweet', 'watched', 'bugged', 'liked', 'first']"
"@kingkuyk Hori does like western heroes and you can always see a bit of them in his Japanese heroes. What if she has that  Black Widow spark? Idk...if the Russian thing is true and she is a sparrow , it does make sense.",False,2021-11-29T01:09:16.000Z,en,1465125677896802310,replied_to,"['make', 'spark', 'always', 'sense', 'true', 'russian', 'bit', 'widow', 'see', 'like', 'idk', 'hero', 'western', 'black', '?', 'hori', 'thing', 'sparrow', 'japanese']"
My ★★★★★ review of Black Widow on Letterboxd https://t.co/WpogmejDaP,False,2021-11-29T01:09:08.000Z,en,1465125640764542978,,"['widow', 'letterboxd', 'review', 'black']"
"@AlexpamDelcourt OOH, you can try Black Widow, aussi.",False,2021-11-29T01:08:48.000Z,en,1465125557327130625,replied_to,"['aussi', 'try', 'widow', 'black', 'ooh']"
"@itsjust4yester @Marvfess Emak2 yg ada di film black widow, yg okelah bisa dibilang emak angkat black widow",False,2021-11-29T01:08:40.000Z,in,1465125524225753089,replied_to,"['yg', 'ada', 'bisa', 'emak2', 'angkat', 'black', 'di', 'widow', 'dibilang', 'okelah', 'film', 'emak']"
@tasmrry black widow or black panther,False,2021-11-29T01:07:57.000Z,en,1465125345640783872,replied_to,"['widow', 'panther', 'black']"
"@axelroark $dis gonna have some problems if they continue down the path with marvel

black widow was no great shakes either - solid B- movie",False,2021-11-29T01:07:55.000Z,en,1465125337931694086,replied_to,"['path', 'marvel', 'movie', 'going', 'shake', 'continue', 'b', 'black', 'widow', '$', 'great', 'either', 'dis', 'problem', 'solid']"
@voinschmidt palesemente black widow o la trilogia di iron man o infinity war,False,2021-11-29T01:06:14.000Z,ro,1465124913988177924,replied_to,"['man', 'infinity', 'palesemente', 'widow', 'black', 'di', 'war', 'trilogia', 'iron', 'la']"
Black widow was wack. Let me see if Shang Chi is better,False,2021-11-29T01:06:12.000Z,en,1465124905360441345,,"['let', 'see', 'better', 'wack', 'widow', 'black', 'shang', 'chi']"
"51% off Marvel Studios Black Widow Blu-ray [2021] [Region Free]
for £7.3 @ Amazon UK

https://t.co/lNOqPA1y86",False,2021-11-29T01:05:47.000Z,en,1465124801048190980,,"['51', 'marvel', 'amazon', '2021', ']', 'ray', 'region', 'blu', '3', 'black', 'widow', '@', '%', '[', 'uk', 'PS7', 'free', 'studio']"
"Scarlett Johansson, una de las actrices más exitosas, gracias a su papel de Black Widow y a películas como 'Avengers', 'Marriage Story', 'Her', 'Jojo Rabbit', 'Lost In Translation', 'Don Jon' y más #EstrellasEnPantalla #MovieStars #ScarlettJohansson https://t.co/g7dAUgjpdI",False,2021-11-29T01:05:05.000Z,es,1465124623801016326,,"['peliculas', ""'jojo"", 'scarlett', 'como', 'johansson', 'una', ""'"", ""'her"", 'de', 'widow', 'la', 'actrices', 'jon', 'black', 'gracias', ""'marriage"", 'rabbit', ""'lost"", 'translation', ""'don"", 'exitosas', 'papel', 'story', 'ma', ""'avengers"", 'su']"
@iamreallymaria @tuirercompa Jajaja y que iba a hacer black widow?? Dispararle jajajajaja,False,2021-11-29T01:05:00.000Z,es,1465124603844517892,replied_to,"['que', 'jajajajaja', 'hacer', 'dispararle', 'iba', 'black', 'widow', '?', 'jajaja']"
@HockeyPhotos Black Widow yes and totally forgot to tweet it. Eternals no.,False,2021-11-29T01:04:26.000Z,en,1465124457492750336,replied_to,"['yes', 'totally', 'tweet', 'forgot', 'widow', 'black', 'eternals']"
We truly were robbed of the Black Widow trilogy we deserved. Smfh,False,2021-11-29T01:01:21.000Z,en,1465123683924688898,,"['truly', 'deserved', 'widow', 'black', 'robbed', 'trilogy', 'smfh']"
